P1_P_PARTKEY,P1_P_NAME,P1_P_MFGR,P1_P_BRAND,P1_P_TYPE,P1_P_SIZE,P1_P_CONTAINER,P1_P_RETAILPRICE,P1_P_COMMENT,nonce
-245462309,-1244116858,429178097,353612462,-191446605,-1673004764,2031220699,-2041904120,1961557062,392
-1361612473,1780446111,488189700,791563163,-43308548,55167162,-546841611,532970875,808630039,393
-998587809,1310439996,46334371,952362817,-1186423638,379218601,-373199759,1481813020,-765107496,394
-1667562172,2071128034,-1033575499,1026599584,-276880039,-605716854,303281099,-81851023,359917972,395
-845029326,1742913274,-1885543145,1960451181,1157622839,550027304,974142969,1934896886,-1838715647,396
1330212199,-2094020445,-345430692,-56869653,725923202,1338995114,583716054,300361497,1527306414,397
-782898306,-972333345,1421914589,-25475823,-796610528,1912210762,-1463310898,1748228080,-1346387138,398
-266998226,-670823953,209109415,1227796363,-228002956,-1236181381,2104951913,442943857,-583719748,399
1631825658,-1681749864,-530169201,-232693445,-2116907937,435667304,1738367317,649254719,1125087941,400
-646553182,2038447332,1873695706,1238055014,-257988408,530099589,-27557589,1775802630,1265040161,401
1907206412,699546428,633151158,1448391843,2070650762,2143092432,1327828411,114242994,-1598046365,402
-274159956,1594865057,1247269943,876937002,-2117259446,-1080578815,240493427,-1460654539,1506664554,403
2003665162,-1334951963,1018877743,990801805,582194787,-1474346521,-59670270,1352479185,2072586507,404
592251868,-1104981591,-1964582606,-594176134,-990102772,-288568325,25417820,-1888614669,441772821,405
-431407192,1189577450,1628185827,1252581340,-1539261739,-1264877357,-1502956517,774990172,252850716,406
1130871978,1174289625,1729478280,136851217,229754490,1967799514,-1855799223,1089748701,-1034231302,407
228807714,1192197559,40694507,1466091399,-2125312366,1322782260,619245246,684380242,-1133443885,408
1738185131,-69958368,827361170,556540400,1423588388,-774169571,-1663586214,1343614847,2102732048,409
-72953336,148374002,2086171738,-1908647884,-1113504036,-477060246,-1426668886,-1264592681,237740586,410
-244568729,690983222,914556998,-1795332867,-1043291022,253254886,-1119889312,1318639392,2077440496,411
-1773129787,171657941,-1815308007,-514820957,-584343157,-1307042204,1232430906,453978331,447122950,412
-2030278725,2080750748,1780095288,2113705081,-49315772,877315950,983091016,518905699,1409098420,413
2066861029,-1718041755,343881014,-539257840,1198150221,239391667,-1316034730,1085990192,930978235,414
-1633720101,-976544189,1838476461,218690960,2088763078,1198536886,-2147098121,-1422010143,-922781961,415
1246195442,-1380635888,-1303808698,1612386853,-1137541166,-1908807127,1682751037,-1285248521,-597018358,416
-307776950,1276657502,397807157,1372625563,-1812379181,1463809728,-551193079,815070122,651541154,417
-1050257781,-1589252346,1642510110,-1861091611,-1051466906,-670555298,1812505333,-1427195966,-1466317741,418
127108151,-863117305,1987786540,1419380894,-1454787101,-980787371,307958474,313570465,1257679273,419
2121595585,-1476228481,-645445920,1384610721,1728244794,-592658759,588948665,237873366,-176270602,420
-376586868,1747430035,-829878105,-833462309,976685403,-1116396346,1816618239,-437261123,-366958860,421
1612425459,332425607,419710058,771757352,376514263,-856193799,-938569352,-1229744082,275299887,422
1971537564,714615328,-157525361,2064688010,354723359,-1741249660,1658971835,-1726098863,-1009970477,423
630084393,149730654,2124697173,606475730,-1062707967,-2014692601,-427850790,-642698159,-1418502627,424
-1392393420,309113911,669572386,-1950454881,-2098405067,991107032,1240747405,-2020795539,390189351,425
-2088386985,-1447905014,-2129371803,1702374399,-537288230,1273655389,-123361174,1556843035,1050051023,426
567163839,-1383150155,-1276459511,1254211650,1336604681,-1513198214,939336466,-5318861,-1037700022,427
-1716608506,216031917,614377658,165958824,-1882792890,973914028,-1383292670,429973202,984431428,428
-635783180,840108385,179728728,-372034809,-802258806,1970689105,1328183970,-798626597,294035295,429
-1909982487,-216749187,-1821962045,1683552083,1099722909,-1347070354,-929791786,-657410380,-1113216615,430
-992920522,-1499140572,1298153051,-701198713,-1822930554,-402466347,-1307845175,1379805183,1193189419,431
487097900,693140607,557724364,181396118,1548822461,2134113678,1119162895,-820472048,958709007,432
-1355289204,8662255,-557899854,-640832334,-509872824,-104901329,-195880852,1940427516,-1200132075,433
935975247,-1837238737,1949072532,-1782719468,1084307232,-877927404,2010770626,-1500883687,1486317634,434
1028098767,-1135966122,-1394105854,-1835828127,896475850,1962898907,-1387946697,379157353,-921693908,435
1034927763,-114767065,-1580157730,-5719568,271406501,-178855291,-358050973,-1713397007,-1030880584,436
-1442581221,787051299,2031070218,-143350787,-1449985302,1804033706,1181110185,277135047,1036634044,437
-616726294,583094693,-118850601,153389244,144372027,1604618062,-2020823037,-921546235,-1530356760,438
-671081832,1500484888,-150990353,926781346,1688958372,48045772,-728715102,-452555779,1317281393,439
-82656891,-729634163,-2029400809,-1727635862,573709751,1874443841,-1433437583,-752549381,1822656346,440
1987031099,-438287978,-2110616074,394646496,576770735,-1633710288,259088350,611449648,-1009642422,441
1715956240,-966777536,2084668909,-1603179615,1198036631,525213231,-705609757,-1710905939,1065774275,442
-1734804074,1170421798,-1133670213,1647863552,1882159885,-82730497,-1070854038,-1083338908,-779348135,443
520550966,-2065885321,1213166042,1260786966,-1099473054,1506555025,-2138376738,-984609018,-628819332,444
919177996,292178374,1942778949,1919413338,1249832583,1177153052,-849848773,119740026,650250024,445
819706655,1865712920,-1904576784,-1654282247,-1294995679,-1540366973,291523072,1117169362,-498279523,446
-86741744,-1460496081,1408986925,-898693165,1058992512,1466455704,1583835320,337125925,1618587893,447
-1545666508,986974584,484253727,1977899353,-513778368,-1682599757,-1808941399,-1319501981,-444249297,448
-1993197069,-1402480922,674234647,1934749826,-1717515955,-122671166,-1526965053,799407335,1462443903,449
-1311474111,-1023676502,104361035,-1398891202,-261440542,1149549622,-846480613,1979888015,-2020085793,450
773633198,-1675308097,-2093441926,894633407,-614397222,478285177,-1086235365,-812634601,879614463,451
-1020921198,869226419,-1634915934,-1162371070,-377822912,1529855103,1073633352,-912629338,1308005535,452
-431772687,-1619465075,-645048915,1923801019,-983166689,-1880327460,-1627087172,1243770178,-446007052,453
-350492770,-1557351682,1444895084,-1811416792,1089532099,-728015570,-1461888324,-1213309039,-1271748939,454
-1725858372,1562400439,-2019967371,-1649099408,565738028,1015020206,665572409,-938437572,-656999162,455
-295359148,-2126257455,-1115803441,86165531,1829239049,1760579077,-261212951,-1045239908,1758785901,456
-518340831,-1236009972,-1377541119,959961166,-1588662677,-1177855080,1318779035,837174867,-1031642594,457
-118974811,896581339,1763726915,86879046,-1996589305,450643114,-326062772,-115892243,509677951,458
1447779018,1469751093,558092566,-1250176048,1373094302,-1120839089,-559206628,1866534365,1106054147,459
-1109118669,-136815630,-1358346749,77309756,-1127768159,-1348165902,961282474,2108215638,1575001744,460
-1665043904,-159474010,1533290312,-1949357195,-549217083,1341928636,-657031368,2096239265,-946913891,461
-1715505861,-1567780280,-633662367,-570347775,272551134,1159456671,2023787726,-1801720667,-1924761599,462
-801254925,1547504854,-233034401,1954650432,172844508,569035189,2026533604,484855799,1062138124,463
-1266146913,666432863,-224293403,-1185893096,1212670850,2096608893,1677485882,609871353,-731826188,464
957633867,1440097411,1793308093,1657850536,670124352,944032779,-410858943,1140207388,1537457612,465
417899949,-1748802350,601572352,-818515752,-1747865750,-482423628,1204493218,-1919646720,-1180181143,466
631227715,-1706769644,-1506240580,-35451709,318388855,-1299513616,-1097990661,1885971294,1086889411,467
-1552499991,-640462707,-1069412002,1279462451,-1052865808,656146872,270564323,1055392593,-1319974598,468
-316915926,-636154283,-682711435,-1883153243,1456630533,1861802811,-1621019703,1009656270,979698011,469
1884193920,303404037,271044699,1972823325,-1008403841,-673941829,698532462,1780072855,167646892,470
-1385298945,-339921101,721697636,424122961,-1285594297,-2135795803,-540395141,1256923311,1206675809,471
440526835,851925993,535541244,2092703414,1672797171,1404798629,-2034874799,-1425941376,1478100120,472
1439720341,1084030352,125510689,-2091288940,-299829800,-1677221424,-294477853,-764220996,-2069512390,473
-18511995,-1757394835,1687707506,271927622,21683770,-1697668751,-1533646545,423862489,-286573540,474
1720861912,1839953255,-1723073374,1912433517,1592342549,1991905851,554571701,-199733691,-1688932856,475
-2053082335,1375377644,96189083,1174853790,-1289646506,-1424836703,-2123825637,-2129499970,-2116248230,476
-24477034,-753084110,149783182,-1864265234,149321667,-1874749447,533182140,-1353700591,-1059164584,477
-1825836889,1583701475,1969407796,-1070996811,897348355,-730116282,141365145,1015730804,-669442601,478
-981147581,1302037625,-727593186,-2113905493,1072298119,-1734074979,-146481472,-464470885,-2138410461,479
-407823689,207454598,-2010641855,-533805352,861060811,2111444620,852235845,-217487674,594056498,480
-440797541,1064252823,228077870,-1208879460,-1099665553,-1298198933,-1050962419,787997846,1064053511,481
821845421,-651914495,-854373644,1813867778,1300640451,756830484,1734794581,881241888,1568695905,482
-110838118,2116465792,-1335708210,-560171733,1135089516,1499239670,-1591872724,-1471265149,1943909938,483
-1695219381,183388553,-443550609,9621635,-1774805698,-358001,-523966966,-1264452380,1257379809,484
-245174367,1919429208,674741368,1923473900,320010462,-4205613,-1815748853,-191670685,-1162981550,485
1882667219,-1362687881,-681388918,1772421,1585383904,-1107646432,937096284,1746229452,-728008855,486
-1080322899,1632224041,-1249473524,-754562571,-1881973112,83461054,-1342420216,-72048871,1361268015,487
2005902274,-263916060,-90097620,-1782581781,-206126691,1779218928,-1646374793,-2066475388,412331278,488
-1446612585,1947802142,100965418,-737816194,-1314424895,1210283165,-1315848361,-143159605,-2012646171,489
1150237597,1610922050,-18048756,1578649742,-1550840741,-657275622,1006470285,-418271807,504774682,490
-1780213266,-822335977,-1143205028,1603945832,-535911924,-769591602,977863140,1729628018,-1441199853,491
-865544078,850272508,1076129893,-1474886476,1450742657,-239600206,-622494815,415663501,-1580847607,492
1328264340,1859554600,-745763504,-1814128685,-890128906,1559103546,2027142432,-1963083971,-1684331920,493
317926245,1698543666,1993895724,435606919,507944182,1967467047,-576166896,-648222766,1155320888,494
-618484918,474879531,-1495358612,-615367340,100384318,-1233653449,-691520464,876221479,239108998,495
879558579,-1155661165,2091197536,254694590,317382279,-1324853246,-301362446,-332842099,1485448580,496
1973713085,1316837093,1424724914,1334857596,839896150,2082845401,1555691772,262182491,212535168,497
-306330039,-1254863970,-1419367637,-2130050262,1481197705,1948974362,-2004370713,1825482311,-76482116,498
-1175170009,1447285841,960076849,1910781441,-1271549991,-1595538845,999372191,2080073871,-769897985,499
565847036,1868593217,-840707667,226294879,-1268435205,-405629772,-2068636525,-1510306082,1083430689,500
1778345842,-865182633,-941172305,765861756,2014318490,2015491721,-1842208940,-1732489789,-2030466575,501
1260123750,-85404135,1903614346,1048317515,846802316,484195091,809516240,1985755110,-679843698,502
-338929583,1621976221,-794571547,404487075,1546565236,478647071,-467341299,-1072053242,898886020,503
1244678436,1668349493,1154765789,-1930371981,-344369875,-1186251601,1532970995,-1491134202,-489993929,504
-1008774729,-1181890172,220348045,-1962145306,-1123692915,1804986204,-1532294010,-489265172,1585142,505
-1689046994,2022301336,1718044566,337323413,-160544590,1426404745,1147763112,-1897557833,903417494,506
-2122325218,-1108384597,1807828856,697763755,1049892571,-1952866912,420653592,-1368312769,-1359917174,507
1152982208,1850356945,573769956,-1667333571,1097237564,444728102,-1200380085,-1439517250,-2004623160,508
-887970042,-2109598387,136870649,1327901558,598334750,1991684620,-658915265,1664837093,-382171558,509
-1816411063,-1179679445,-925742631,53474669,1802035125,-1568446764,-171965247,1119538541,-687602450,510
-841134361,2030482163,-64388892,726101722,-899778670,-1361843367,-1609147865,-761372265,-153267547,511
66836769,29969428,-677589901,-687786868,-955030227,-1117163829,-1228272650,1281699787,-608627884,512
1165438239,1216455895,-207706901,537746764,-514115924,-559281744,-1743084228,-739752894,1111647980,513
-137558104,775397426,789291620,656192169,857865174,272565965,406851650,-567091785,1084421437,514
1878236165,1964555352,-455578800,-776568317,-413410610,-290295682,-490553852,2054890454,1966678733,515
-668273644,-1428852584,778287078,-2047672207,-665869534,-1850503534,1241100602,-567068774,1752028037,516
580416524,-2031196749,-291714534,-1181681722,-1198396135,-1004643111,1951573364,-485025059,-2132073127,517
967455591,-147309380,1891320337,2081642001,-869475871,-1469708799,1213723806,-296169318,822375198,518
-459616677,543997736,-1754659129,1194555911,1614326922,-162642855,-1093732535,-221809165,-1171635618,519
-393244803,716411197,1237947335,853120101,-1492203323,657635768,945960971,1060690644,-1896748037,520
-23218665,509306577,1593097572,-1991537953,-1034736020,-1666257800,254425118,1332414728,28973838,521
-1633201470,1960310801,-546228196,652186983,1824773516,-1302200362,-696083121,1791667163,-2110121381,522
-643828189,-252816938,-1453313871,-280189372,-135740765,2116182485,-162968872,1744547009,1167900118,523
490061530,-1833947020,-351207937,1402159794,686430427,-1248961813,-1599856621,-688008882,-831952549,524
2043005846,-968422181,953790115,-283556893,1462750488,815407261,-1878366412,-1470922997,45905758,525
1994535397,1816097511,-1918041318,-1702455149,-748455217,676734094,1530001622,-1147752325,-2069041789,526
-2110309718,-654208415,-1622141536,1409819748,563828756,928129998,-1114574159,628413043,-1798081982,527
-467930535,-1354091196,1702906360,-1672131118,-2030304969,581258615,-776692706,641898926,1828258996,528
-1823935600,-1319311106,-792835074,515551566,646719416,-1478449226,-1532624997,-965310421,-1966079724,529
2146204969,1469171552,2021312040,1554142394,-1223052932,659738245,-1100929906,-373364527,-1929605858,530
634057202,1861849393,-1722027019,-1090820270,-1836856139,-29684793,-676187836,1809173820,194889520,531
975192891,-697117256,479969850,-1156144873,-1701189632,873464610,1565975070,-1573064433,-1965486850,532
-1008110354,-1075439260,745194311,1655846349,138808348,830190130,125186880,-226771696,230644728,533
206867658,-103243269,210117046,1747091257,280469347,2110149395,1406208061,1729582419,-1971029229,534
1083326165,-1121885513,-2081366758,-1987444622,-1120993253,1130988846,795459537,1401920947,1215696443,535
-1087143213,846950225,-301084366,361007417,-1892105618,-767497801,1571518261,-753067251,-2101971596,536
