P2_P_PARTKEY,P2_P_NAME,P2_P_MFGR,P2_P_BRAND,P2_P_TYPE,P2_P_SIZE,P2_P_CONTAINER,P2_P_RETAILPRICE,P2_P_COMMENT,nonce
1773086995,-1290533764,598418413,-579382195,-179874032,240016077,-489839829,-1969955777,763262665,87741
484158789,-753706030,-1884664537,936770990,-913177278,-565495460,-1483476180,-1775990585,799262031,87742
1154855236,-843243695,485191794,-516806721,1356748338,1108065433,-1128805641,-351067232,-1535889502,87743
1705390176,-475531001,887757324,-1639727734,-1736468447,-145539185,587861237,1585983382,-1658168777,87744
-327232445,1826065952,1798580600,981008526,-150459456,-728092640,-1725607474,1030906115,-64597745,87745
-1991492137,-500683212,-1515975734,922784198,-1641751899,1248312769,-1048452675,430586229,-1966669766,87746
-703841806,2092762372,471114705,-813973609,489878733,-283921669,1803125380,-1996894391,-37231547,87747
1262595965,-570533271,153301640,-1995106333,1219181411,-193909777,-761835702,-1387422353,-476915213,87748
-344229437,620346217,-1456270478,84756007,968275626,-1472164261,1533810513,-1445481311,-807459024,87749
1803287875,2103176133,-1680013383,-286876834,1103798601,-571340752,535914461,1834279217,883736089,87750
532429219,-1885857724,1885032989,1922928272,-1232134908,2041575060,642575770,936510833,1358206567,87751
20436640,1428079989,-1753965081,1730613236,1501561825,-1112600332,-774307367,725394496,1134731510,87752
-1094375953,836639741,1492004256,-1202370309,580895527,771947576,723513342,616232663,1854443753,87753
-2124519858,-1872092946,-378068215,-1702386468,1964599868,-1109304733,423109469,2130130073,-192654002,87754
-1225026596,-965432841,-1614731188,1925733998,374872302,-1858663339,138277378,441440796,1679716914,87755
1788229001,-1054589917,1259605045,-863858906,255968658,-558671690,1951635545,1650726859,-900604412,87756
-267611103,1988828927,1248502692,-1373222040,-1354286498,-1949263883,1238350886,-2107683952,-1091399434,87757
1654069808,1828768702,1396782617,-1722585439,-1464259805,273163471,-1086064546,31555912,-1809558404,87758
513958744,1049542564,-805896599,1323699354,1583283554,1570866414,-1839514488,-1512567015,-543557705,87759
1898549047,-1687303170,2117594649,-1303306149,-1060105345,-1776923246,1405884514,337707491,-1942165990,87760
1018536025,1559155981,-38224027,1027460444,1397708756,1325878681,-257268173,-1485192319,-163013964,87761
2113677549,-2138536389,-282112968,-1364763570,-3113279,2011743825,-1964904071,-1147737283,-2085986934,87762
935169385,-1997136895,-1658438874,-292844333,-1257008556,-1284165500,1371588139,-812055587,360260394,87763
-838120263,1225511463,908324271,1749353720,-1245841926,23217665,2061324677,-86333320,1754436135,87764
-652101317,-435024719,1106315678,-1606409652,-1077069563,-1182312412,99812240,1998658982,933431355,87765
-2102540283,-1569648591,-1741880110,1747742727,-805737356,-1279894118,1258704463,377836422,1943019874,87766
500507392,1155113715,1184556491,1599610022,1657263657,-523752649,1309675609,-972113897,2065333717,87767
1050512232,-1438228491,1497214743,-2019050442,612425783,290062272,-88287418,-1245346224,-780556404,87768
-361430371,1161210585,-1308896284,1758544642,-36083177,1273959534,-2126986793,1134191028,-1028242043,87769
253220628,580099234,538135344,157655384,-36252646,1606057934,-273989056,1352335368,1105771309,87770
830369683,-649714621,2040560616,-1568898265,200535177,1619551902,-928274410,2101064714,-263813291,87771
682346030,1880010925,1463954961,1160301388,-1128014575,491362317,-2004932461,-1795989438,521690833,87772
1384433733,-395690807,-203398063,1549796968,-1609767800,-817431402,-1516511487,136491424,-1996981946,87773
2056002935,-1296661318,88391663,-1188263273,-959503418,306870623,-621113500,-80922275,1053652315,87774
-1709031798,1718785499,-1352499379,1759203932,829518638,-1410536235,1120160505,1032900163,370241717,87775
-418666776,2081010614,933064101,-1816144702,1390643501,345160052,1816897532,-2066956372,1744202718,87776
-609559691,178027946,39203848,713283022,1976981069,1700547196,-903004717,814693557,-488159265,87777
-1588958668,-866212845,165729417,1097149347,1758122714,2136856642,918211228,1280704518,-1889934524,87778
477789190,868326256,-1709212228,-1900962524,-1784235544,1105493568,941963607,873365984,870715667,87779
1052763139,368966594,-1358193369,-1703408448,-903771932,-1097859119,2079412957,-343076226,-1093853155,87780
-1608092827,-2062980798,1005431914,-96430042,-2068382502,-2146732275,467429929,1863708527,-1881518021,87781
400775234,90225106,1903109869,-1769697487,-2008910571,-1692120552,965182040,-122609196,1375029991,87782
-2034038293,-1081036502,-1085630969,-768270735,-1853540381,-1044658581,1662598388,-1873157071,2061127290,87783
-619100154,1006253774,2144257100,-1537332438,1938511821,2123972951,1034937622,-1217241999,1817904948,87784
506982386,-1451339347,789617584,1564715124,904138572,-466677037,1144359676,1104051092,-993701381,87785
241330921,294270313,-1848198786,1866377789,1324985208,-1136778320,204724244,-1032295347,-1767791389,87786
1872349812,-290606659,-1639627182,-706886751,405307966,-107613310,1881949200,682070276,-488491091,87787
-518173372,1959483551,1160941219,2101784766,610760392,-1487220101,-1160195743,-1174209633,-382032985,87788
1897176009,1328282623,1378801075,556373640,-126461430,-631411740,-1266982144,895643880,1952015022,87789
1010116993,-1152353065,188785579,-1545012531,2086489378,-1045864986,1973339830,-1853863545,-466031409,87790
-163555075,-1403955291,-41538041,898757958,-1836603066,953176962,739233754,-414882858,-1424076531,87791
-925981484,1040870049,-904650625,1032732663,616943781,-1721901382,850560836,1085261546,-1489608399,87792
-163334963,1550286679,-1297685520,1103150342,-1763805688,-813442754,1842083946,-1105949864,-1190635497,87793
1577298373,450140023,-402737746,659292981,1252125513,2124565024,-1845036280,619795724,-500479267,87794
1070518484,-1990547297,-1018498604,572450661,657331488,703521620,1381776715,-752866306,-285418461,87795
42797023,-843318992,2037540564,1574455386,-620960976,1621272044,-1334663209,-2060875006,-1975480937,87796
-827246542,1193872698,1857082794,-1468965539,-437362451,1369165834,-257463289,-860028326,-225940725,87797
778533664,-1089837152,-1082288431,1882251352,419536349,-920385550,-578085395,936529584,654592969,87798
-1433101362,-690903671,-772169921,-1687415993,410208087,1268302418,-1359173258,1737053357,-1153519536,87799
-2098207140,-151149793,1405624619,1648242220,-1690210295,-2038592585,1881316322,1098482486,-140154359,87800
-881446987,1556961789,1410913787,1517192582,-590200547,838152858,1991254632,-1702674818,1583321407,87801
-1439129986,-1232104735,2075453562,1410028357,2143621396,147274191,1292318664,-531041764,-1022966834,87802
-1121811667,405786847,-149862902,1679798942,-1507837497,53695088,1399983241,785834703,-80103092,87803
-349643486,-1736706810,-1134843743,653959761,1774826946,141548136,-412207238,2110239371,-1465586313,87804
212801166,828204962,-1242705026,1779508817,-760247837,-1432465986,-953044054,-813960074,-876415087,87805
1969066795,-224315256,598365807,1527098839,649098512,2005305338,163356415,-195014256,324205124,87806
-1873928040,1675872468,-1488986330,261551933,-2087608297,1617622323,940331584,280383710,1766481495,87807
963877091,-602666642,511567210,854953149,-1508456025,446791998,-311783501,1674369251,-864025140,87808
-1175807561,-1338178235,742267407,-1203253747,-33692044,-1895050135,-69106242,-1576605477,1413402233,87809
-561613524,-179861463,1539982244,-1508946368,551625896,-99715116,847439068,-1056897981,511087287,87810
1245124146,1410761698,-1820511948,-1092473170,-942314622,-1312055233,1971015363,306263530,-1300181409,87811
2132485357,840586793,372116299,997181254,683032683,-1116143596,-2061663422,-1193902394,210187299,87812
-1762151840,-1935043424,1386715722,-1771636665,-604557091,-1584205360,-534193552,1936754587,-1819763190,87813
-707419192,1704126973,-1203058558,1884622501,-1416090848,877216580,159015425,846369841,-963921901,87814
1014973910,-923210477,542089029,48373580,1635526712,899079781,1374243187,-1953481553,1228864216,87815
1951668270,-1089415960,-1663854863,-1505030392,1718643846,-890766839,34567938,2042160154,-904579168,87816
1817647987,1956359671,1809435359,-312022373,201791741,669475908,2125206370,531234063,960873835,87817
453438031,1978210112,-394787620,-1761044053,1558712263,1878990088,553695016,905026526,-1341099415,87818
-591539030,645024548,40767862,1857038088,1911615131,1259250177,1919381932,-1776613438,1078168185,87819
-1478415006,-883520668,-234960755,-377440707,474079786,-1329127967,1234458269,828040197,1555196676,87820
1214644746,1432867020,868845399,-1835783575,896979008,786624593,-524403141,-120038389,811578675,87821
1099540265,1564285573,-1789751053,-1601990422,207883833,1132293422,-1714810997,-738354991,567597621,87822
-440779272,216506989,-1967054593,-625817298,1796414150,1709616422,-1702966154,-1313371107,740588842,87823
-515320783,-474890132,628892968,-1557975508,336807103,-1812315203,-321817771,777705740,794684830,87824
-1455101767,1225193445,660106070,2114095270,-1310831733,-2113489814,-1105946860,-392961036,-510408879,87825
-1867804515,-1492239924,56656657,1730506961,416788452,7194686,1176566830,-1291202634,-1662407041,87826
-873564506,-1344195727,2039436359,-836910283,463050866,-77960316,-1738162373,1160947757,1686359843,87827
1002003542,-70488146,798124734,-1724433578,820714590,-2041169295,-1192357964,941943364,1019036266,87828
503744693,873658190,-1636088712,-69425219,444890522,-1408121010,-109387328,-1282299970,886487377,87829
1107616328,1042246834,-798018903,-396381669,-523986061,1267227823,1716412002,101951627,494616628,87830
874852284,1806911311,-1301174277,-142826545,-918865470,-549189097,-1272047345,-1437045355,-1167344821,87831
-1394332329,-863248848,-153526212,-962725534,-151841345,659803420,639492910,-1192734995,-2076432077,87832
847367117,1146362529,-1903764162,-57293779,-1159214997,1994690626,1488111845,-499534844,-707214572,87833
1706743039,2059145699,-276469468,-1071821977,-2134574201,91853288,-1764122314,774904254,1555545048,87834
1803848917,39503975,667120142,-326516205,-908907354,765905001,-2052760440,-1643232692,1653356951,87835
1483232607,-341107165,1568494339,368086701,-864469053,575909168,1466100223,539177875,2023341388,87836
152077979,904648213,1189845967,148497974,876842036,1234644732,-2092096174,-1979934932,385161024,87837
-1489736870,1346838242,603437157,-1085767744,-67747616,147656567,-1552894001,680400376,1519464462,87838
-1772386609,-1254887080,165448321,375991760,364343565,989481641,-1402840260,-33564665,-820823056,87839
238041842,-2088700024,130273000,-2076485570,1086774923,-1930780891,-524441112,-1978262122,1824805221,87840
-694275529,-423881545,128184000,-711251981,527922111,-1428178998,-2123382676,-1622400067,-1087987715,87841
1670284164,1047904135,-246537711,-199078345,1342440664,1799722169,-1092655457,-1098082731,1956498062,87842
-599521519,1810470733,1819684751,415836815,2096942850,1002527784,-1193380526,622832692,1532955296,87843
1250812505,1931115933,-106294371,2077309026,546310714,1983844449,-1241730773,-1080745037,-1207339348,87844
-1101215626,-2044527596,983619243,-312483029,755668696,-960054144,942281087,2036629815,-834643341,87845
-1372450101,1701025414,1487197887,964511688,-968711205,1997774258,797830382,-1997615431,-1514210158,87846
-700002974,-449994152,1034553996,1022711477,-1310812740,-1387677656,1699102983,-1690948262,-2027759451,87847
-897895110,621120999,885480765,417641744,130675786,1879996981,-94336128,-1393855347,577818505,87848
-509978002,323078710,-1712838509,919978037,1792991741,1894668742,1286701455,-411510843,-1646520676,87849
1429549528,-1959540053,1932332221,1776507770,-506507066,1359767564,-719107393,1798040324,767081906,87850
-676235317,-366277574,320619887,-2081991859,1250459655,-933232738,1035489776,422306675,-1763464174,87851
187344538,1512575166,1392840310,1910149450,-871582887,2111622870,1741835356,2042870373,435362623,87852
-309948914,-401786373,65549214,-1978443216,-356063451,-1523440253,-777791272,642248276,1584441647,87853
-1061033086,593466910,2085574339,-336878644,1188125003,-1125008611,-497589752,-841365346,1374399326,87854
1597712526,-242264176,1174900317,1026287232,1991757699,1759300129,-1107441139,1757777682,-238972152,87855
376589242,-1242155112,525880892,-1731444787,2126999147,1130087926,-448524825,559001879,-1592892208,87856
674782416,1263692508,844185415,39774031,567804877,1647887729,1836425134,-724631965,769775250,87857
1229763349,338956470,681933831,-2015245941,1044759735,1339612138,-985749413,1816938804,-2067250822,87858
1779570877,888287480,1858654867,-2014111014,1560218933,-1357429775,-833656152,-383866041,1585709750,87859
1099044202,-1665324091,443140853,-1089036546,1343603026,712258008,1458801779,-1828892220,779436937,87860
-1063907906,1399305007,450478217,-1741767656,1157473442,526371718,-652903154,1995206834,-1581105026,87861
-1872228930,1283634952,278213783,795027629,-1653013043,-1988633632,-848891920,308920082,-93087163,87862
-992995306,719410561,-701928746,846304778,-694075132,2079374940,1464845190,-1241670115,-2049395052,87863
-2006583690,1523365800,1669142678,1998113137,-140364241,-1617026011,-1819912663,-655291819,-1185820732,87864
-487764818,559198297,1735796869,779840307,-608420360,2073956316,-1287373894,54279650,-1373950745,87865
-722271779,-1390977719,569659731,1182530962,-977691218,-1225789674,-445579231,1639894367,1620538043,87866
-1535260776,1677689511,243780016,660620897,-1702749031,1141658677,609918406,-1598669680,478916882,87867
-1132151991,-1597344199,-286456421,119315387,-1030022877,265127577,1941301303,-1776858471,1458918928,87868
-2027422280,151465393,-718102855,-1294308238,-2006507125,2047012076,-2008522662,1163290834,-327675855,87869
554150902,1600008374,302798121,-742747669,1389347042,64253373,1623879550,439196748,270597883,87870
-1812554479,-1112928747,1119360156,1631719537,-596276492,-1990732556,-955035540,-1842184060,203317353,87871
-245317368,-221930128,-202526814,-1655451273,1692219558,-1293131928,1450624903,-450200839,1297492772,87872
-920822965,276712180,958545823,-312659743,-760549029,-943914683,-1895048161,-1082236086,-65860824,87873
792785457,966462277,-1753571447,-163294817,413480190,-621724094,370988846,-2008164862,211595633,87874
-1630900804,724083407,2134816509,-611945430,-87403738,-1681197982,1982456324,1983267563,1741594065,87875
-1310974889,-124130805,-1757409088,-767668514,153596077,-777270869,625158146,-1815303314,-273175371,87876
-1964804295,632562149,-947270073,1148413667,255607482,-1353267746,1991350889,-1595907861,-629454645,87877
-1414596489,-502676290,560557636,-575992806,1984789464,1965078827,-307135664,-1483343846,-175462224,87878
1694632408,-1250503610,191334782,785494737,-2022563772,-1653907365,298305610,157739956,-904265661,87879
-1254846850,1606626681,-509898362,690032616,-1724044540,1380535715,695576582,-383531313,364378043,87880
-1924901071,-19337506,1164432478,-504091674,-1323309927,-1619761763,-1300043337,-258788318,115929540,87881
-1054604201,1726473610,-1628373136,-1777141047,-1998803095,-826939774,1738555627,1445128707,875223365,87882
876423569,925983602,1751991793,739523833,90247218,-350679150,-820633354,715592628,2057871012,87883
