P_PARTKEY,P_NAME,P_MFGR,P_BRAND,P_TYPE,P_SIZE,P_CONTAINER,P_RETAILPRICE,P_COMMENT,nonce
880637400,867296359,-318658518,-373538403,2073641703,-993215220,-874124748,-1557406530,1890859691,85737
1906994675,-1027473321,29633235,1981760482,-1164098664,-1765154059,-1761461456,363740302,-878843406,85738
-484167407,-954355483,1813595568,1620020084,-1644089923,876306420,-576523017,1208918238,1106011952,85739
767517096,-946839984,-563242588,-1955587484,1647857876,279123241,-1365209530,-1250220686,1527704975,85740
-25207210,-1808077452,906807832,345765381,1012523776,1113679916,1163149915,-2037049999,1338617726,85741
-640553271,1541093210,-1577112260,1615646603,-956088506,1611381005,1539047935,-2082752769,471816510,85742
-1897232241,630814058,-1130571899,1618602824,-1859253868,1406026344,-1706997199,-1078372583,43110105,85743
130283401,-626109938,1762841907,616373275,1529030206,646592773,-1745057106,-1209454867,1364031687,85744
-2087143631,-1846637616,-131176876,-1667543125,-1479664483,743673814,1994582926,-893174432,-419425495,85745
811093356,-952921014,-997319576,1762606215,-920760861,-1003382683,53252221,346511588,-1779101627,85746
1691261591,1142195326,160670033,1192998218,-1671702609,-1775903256,160199386,-689254518,-88914017,85747
1378547121,-1469685748,-919506921,1749060188,-1872857907,-944278476,-1582267877,-680552275,638094282,85748
2135938527,-1075843035,625498890,572311013,1587365731,689839174,-612828066,-2140646327,-502280610,85749
2013618850,1986175364,1159381738,641330293,-1936338142,554370717,870627891,1166763859,-557595959,85750
669436679,800027110,-947162590,-320574050,1839929021,-1082888650,-1576493857,1247215823,1861068265,85751
-219682655,-419111178,1631969079,-739629142,1363165519,1319959196,324255273,-1200351815,2131306073,85752
1656606009,-1836195508,-806143020,-994527250,-54345609,-1562864433,-924051646,-178830639,1692824396,85753
1639006346,1830040261,560490888,1702305137,-1174561622,-2138853341,2118473757,1245316417,-1582354520,85754
-1270761145,-400499690,-1961031116,1510916461,-1720549481,-1969456141,871680915,-1234521913,-1411355076,85755
-1758410696,-862034742,-289944124,-669323852,-1561850663,-1110344311,-1494015463,-85198443,-1895168969,85756
-107459338,494228996,-1243373790,2116841591,-2045926000,-411853178,-429208229,-1810647400,1722156735,85757
1504918065,-474040937,-1182817159,892840698,-355827852,1704566332,2105808673,-1421966650,-858681595,85758
-1505037167,-402706708,-982527747,1883380453,888100314,974092169,-1519033207,774794781,-762715016,85759
39012182,585547465,-99465376,-318758852,13241140,1974589975,-968311935,-89445396,597769469,85760
177891278,-445037975,540612239,-857544124,949808961,-861244261,-21786675,-1363973430,416792937,85761
-309545243,-1089260270,427129026,510714106,896312724,-2115314030,-712705103,-646224743,-583326233,85762
113190397,-1260493083,1999398297,2047534975,724173177,-729084592,464437819,-1311388920,2125563754,85763
619545572,-1725140119,-1321206721,1338262051,581633761,-60717446,-1807337389,438896949,-255270366,85764
-797630399,1178970590,-722429066,1688711362,1199389183,-1827095640,1427201478,-964353304,-1699642713,85765
1479446392,-125223225,-1361749321,-2043207636,1580308456,1039317040,-2062505791,-1345459628,-851588377,85766
1698749722,879145245,-2013706758,-2114661795,868271562,-1406377455,210653721,-1674243042,-1378759278,85767
1357277927,1874503031,-1455568299,-1339747959,-75848048,-1080631597,368241991,-1534031377,-2005675357,85768
-673142140,1339132167,1951844968,-158816317,-1993722433,-2030048753,1571868909,15378736,179681408,85769
1151783293,-941436060,1578363169,-1677954966,-1017979791,-1145855389,1639812789,895387083,1495313736,85770
1972067458,108332312,569730171,-1675465433,-746456030,508135724,-1234001643,-397478066,-753842986,85771
-1839652018,1817888275,1611886344,-2041714445,2064572083,-543773820,346804496,-889958722,645804649,85772
1577480367,-1243910777,-721334850,-1860601222,-1039830977,-1396392828,1323201575,1415348029,-1938296646,85773
-739373074,-368051731,-1558970016,-1433075950,1836724081,896977986,-197746026,-878834498,-1345544855,85774
1002712257,20494231,810144975,-1647869056,-1034739887,-594849923,-780537132,1839471371,413235106,85775
896788265,246777776,-1925552482,-1548900469,319427470,985150536,-368135942,-837738471,696299719,85776
666781070,-1204256143,1285729073,1972402194,1835906570,-707742539,93979531,722572002,-1947606339,85777
-1959830187,714157306,79843500,466156572,-971414976,-1934701407,-836461569,-377938784,507008236,85778
-1873336452,2089977313,-757905495,1784262414,-1848581194,-782055741,349686961,1150122390,-969647191,85779
-1458164842,2106451062,-1731512383,1097663406,-266012914,-1930586245,-561174191,-2055992524,-2049084358,85780
-1183928649,1226278181,511452520,1256998755,639177751,-582677974,1495259618,515545135,343825600,85781
1131509737,-1088866958,-17348795,1870075873,-89516747,335636091,111576906,1559152861,571150131,85782
-1074329761,-147865363,1753109304,513753971,1351235804,1095780136,-1815887014,541957084,-999988226,85783
-259294726,1867899090,-1906836679,1716312196,-1195919025,1932317658,1753205611,-339845366,637812896,85784
-1809690587,-405308937,-1064705016,-735423763,1518921677,-30452761,-1196815620,800003540,-1099402545,85785
322784373,1959662232,-333648729,-108360647,-1652895083,2130415114,481399806,-1028513435,-411703843,85786
-1769504437,1884637746,1390543793,-220946501,2038899322,1723255283,1434382038,-1429427277,293831068,85787
-1322991220,-1475739909,812348051,-858327715,-2074552956,16380469,1126999995,1281980333,1130602073,85788
-868394063,2100174665,1823714419,-568248838,1437143176,-948585642,-245685498,818594945,445627431,85789
-1610536062,247398630,-1007682380,398906245,-1514435232,383608116,-1025603874,712327617,-1718398597,85790
1763204035,1112474720,1366876077,1351281997,-1363196863,-609309882,646896469,-768960452,-1833522814,85791
1526117237,999360318,-753337010,-425949981,-179864778,-672315949,-181283524,1017881644,-1832938295,85792
-46635759,1658441490,514672953,-661674217,-1330046777,-53438805,458269182,1521059108,-833729375,85793
-1195301993,1123115450,-345788704,-275753628,-364179712,-272029565,1034242570,-1071104253,654057669,85794
1658353708,91658614,-707464511,-608909200,224711509,833871946,932557635,980771459,1431688623,85795
559927604,1861327327,436516251,-1288952295,-396330738,2062867254,1878177050,-845924933,-496405974,85796
-610092314,-924642909,-1464867501,1835455515,1630147112,-393948362,925206343,-1404550973,-760092820,85797
-1261389941,1841408221,1443280797,-1081159686,-687759228,1519394586,242044989,841181230,-427949717,85798
1583478195,-311982729,-1230231119,365762984,-1137451793,1214575807,-568946068,2049037016,-1871368562,85799
1278560440,-1385232467,-466172608,196669014,1530192435,586890524,-1290459467,-38369948,-2063782551,85800
-1614785875,51032947,1684368175,529976049,822704489,2022153967,-730345063,-522975609,1389138656,85801
-1963242978,713040817,326617544,1444354148,-1785092636,-1620080844,1966276107,-62905135,1810810618,85802
648193627,2085004209,-2113794366,-1722545557,952970746,-1759120507,1786703939,-867986339,-1911379924,85803
-1312003386,219058468,-1541467258,1548302051,673005664,-1120780531,810362465,-516868683,-1569378243,85804
-490753529,-441407492,1743864764,148313906,-2029451952,2013421071,-921830722,1851203966,321250127,85805
-1845554906,-336110444,557495639,105933556,-295089724,-129729388,1804919896,870484708,1971923244,85806
2053745762,524321967,1056404130,263693529,109113132,-1178311874,1040826318,183802733,-2043007627,85807
-989635593,440340117,-170005626,1285390270,95136045,398820180,-15920081,11501013,1025029392,85808
52033575,-1005039379,-625131336,-219098040,-1621773629,-1271872242,563690531,1889930519,-2138013296,85809
-951236303,-342769631,1188030969,184258445,676356653,1084660038,-796901524,600109951,-1771021118,85810
1575123474,1954403101,1018024077,-1564784013,-838077728,-1728679463,-1220256191,-816456887,852815814,85811
378641427,1012814763,-813350735,1502009766,-1892009450,1382596067,1149542381,242844463,1873678007,85812
-411192714,-152998549,-263511450,-2036199498,504573080,601452058,-132762628,796006828,957830622,85813
-221469946,-696512677,2070313214,-643862290,-728279830,-1560824282,-289182996,719198491,-974448566,85814
1709362867,-2066926937,-1378527395,1452277049,328937474,-96255475,-2122241601,-1544162564,1028178480,85815
-759561007,-713138522,390721053,-413482892,106544657,-738313123,281103943,658087044,-1574998259,85816
-2106279091,-1624967549,-1235946405,1147397134,-1636170937,-1268229795,-852727227,-2061130203,350826378,85817
1921184711,-839422171,359854696,2010182246,1117246953,413434417,-1048069018,134456069,1377595412,85818
175362291,1379310885,-1633916884,1704992297,-342501345,1807771024,-1260931875,-547209519,742813136,85819
-1871970317,907680899,554470583,1581705154,1569043099,-166531777,1974620942,1182252264,-1360634865,85820
-1552227337,-959342356,-1797384321,1285467036,-1621886721,648120070,1319532454,-974259121,-1419978624,85821
-1657863229,2076869899,34850481,1969266676,1170212877,1214858517,1396895196,1822798625,1309440903,85822
460963335,-262103319,898897728,-55884545,-862998327,1405556960,1313530784,1177676126,-1764287348,85823
-2101105388,9607667,171921018,749456460,-1178908990,-224694119,1819707760,1489084804,-1175351768,85824
-109261068,1309329250,292850347,278653581,996902864,-1370934932,418100767,1219039756,798418160,85825
1209489487,-1916910076,458435906,-490737955,-1202694862,229810739,1701497874,321015457,1306179326,85826
988947001,-1351396672,968039478,2140565695,1987272174,473548627,-46602209,326317106,114626170,85827
992176803,-1109637905,1102860678,1573912707,-2089505992,-2087983388,-2105196088,-1535940646,2061301912,85828
1840722804,-949866145,1822835206,1278668857,-715638749,-499861180,-930403742,1790432381,-780517247,85829
-1768904622,104036517,-615575458,1194778935,1333805155,-620606774,730121466,-1149743329,-1309974319,85830
-791552975,54614090,-2116006108,-1952777044,-516273368,-921807426,1567811503,-1791915714,791197386,85831
2122597956,181097675,844789957,144593120,-1256127984,1016843295,142096258,-614040602,1186583512,85832
-2033673930,1903398566,1928302624,159569174,1574477876,-1801771544,-1109822246,452707619,-1448829477,85833
573243204,958684720,-1200974817,-898311801,-201681763,-1010818729,-518349306,-1536702562,-1811545083,85834
-1379773088,58725958,-1156867653,1223411878,1352247667,1119359758,-1254102829,1640931434,-1736111002,85835
-1183838753,-383181920,-581429177,-670320144,305013678,-2074629611,-548029976,1785436486,65036417,85836
-1700568715,-252661784,-1501362173,-2012478924,-1164399038,538622001,-1575704627,-1503129211,-1769286140,85837
-604807974,107248323,790392487,1615544077,538685988,9097743,-504201599,1091091456,-554879007,85838
-1689871271,187584096,-1711276944,-1610697820,-1978347133,-721475037,540464068,637221094,-1939603891,85839
-1016677070,71784704,-1899264128,-1551207507,-868174384,1007711553,-1868680652,-1584704597,-905161751,85840
709513382,-1336747660,135020208,-632206439,768660258,-1053111972,-1365873031,1665097428,-2083800520,85841
-1019172161,2123402846,806947830,129347498,1977667243,1618889138,881511633,867239202,-1088012429,85842
754005466,-258702225,-98931808,-49228157,-861401570,-314635686,-110688363,1376833470,1425299952,85843
820792744,-6100624,-2061821662,-632239865,-349055436,288147997,1741118950,-197846692,1113676339,85844
-1469938295,545826391,1814089953,1979388656,1369832486,-675309775,-64639431,-1986331681,1491133353,85845
694982835,824075262,-2069185284,-1338109552,1870860089,-1151960246,1743069632,2056798172,1645360022,85846
127373741,1118251472,-2026043649,-2117934309,407503248,-332222176,1075487722,-1096814524,270091985,85847
2086001012,1814010450,1524945187,1194143900,-2145474083,1681900566,-417428587,-1126895076,1078911405,85848
1500855418,-1161957875,1228717029,995747135,1342758027,-2049627694,1235546211,-550767326,-2049422902,85849
-1434960260,-1281844679,416306043,1419009033,973458624,1533679528,1141367138,618379740,693240490,85850
669867165,-1906798494,1995156473,1337209404,494415050,597189206,148317706,1007891874,-1606478021,85851
-8523618,-1177696081,204212029,1224425782,-1862954108,732592071,952880149,1987342595,35448406,85852
2500268,1793602609,2024590052,-986547379,1406753784,648850454,1662373195,1247653283,1205232173,85853
1723973078,-1961968055,-1486264424,462746010,476105272,-1410201958,-89609589,-1193157161,-1509618134,85854
614902394,1770232343,-480706235,1612249339,1455772891,142913492,1634015272,2037728412,2053774901,85855
1816658012,845111578,-1086119072,106203598,615592591,68647312,517894103,152645763,1627873964,85856
-535469439,1025517978,1077184065,1848724040,1162036292,-1754175301,1751852986,-2091797925,1496831190,85857
576852776,-1616793127,-1458780668,-200143673,-1902639036,1409892712,253762541,708129635,117551916,85858
-1533470822,-347508840,1017888095,-2005620050,-29852918,1189250933,-1907119833,-1997713560,-984879404,85859
-1751744277,-277909276,1001891590,-486602221,-40960994,-16241101,-1412278859,1552754082,-509614366,85860
232797115,1526680042,-76577621,667179503,1030082368,1177893107,-954736950,-1947399175,675954234,85861
-251132338,-191554145,540847339,2080234118,557529687,518688385,709158554,1295925601,-942563580,85862
-1618024201,1380684502,-50974903,2076803653,2014058786,1562133455,1142658929,1737563635,-355205043,85863
717720377,-922741016,-728660825,591031573,805484234,1152784883,-693133403,1654496639,-198482414,85864
-1362807053,-2134839329,1248061385,-1874275909,1870875050,964631610,-1267290498,-2102690740,-160504,85865
-506699877,-40386145,175840703,-1408181556,81184047,1970700090,-672359966,-1666870354,-1676253010,85866
1343678009,639262997,-1113385832,858360308,-1862030259,-1394582379,-868544658,1092007916,404805559,85867
-1149053453,630355428,928282321,-341507739,-501946883,-1305753250,-1343245339,1454373187,507861147,85868
-412409741,358461973,1914035924,-1167952386,-2090657539,-2133229747,1558469646,-1331811046,356334041,85869
46743376,1602459195,153019895,1065863204,1888891591,-499834517,2004022249,318367378,346797642,85870
-617374357,1069726587,-369632747,-2622818,943559357,1614500229,-1667750833,1208031594,-1514642267,85871
-509405199,-1930200393,1323333617,219758676,487600790,2120819332,2054558595,1537752668,1892131624,85872
901403664,-502807412,-451346340,2146788030,687340019,-1204208662,1509496708,943297000,-321501080,85873
706477273,960238519,-532268574,-44664726,-1598720205,-1826504098,-2101604013,-1610792529,550746964,85874
1891997251,-575921983,1996614840,-302564639,-664583542,-1324038652,1638268924,-1306910127,553253410,85875
1409761780,1814378265,1784544864,-1210772697,425253747,1661313511,-1398118661,472137323,-1458084688,85876
-1401152143,708294392,915182710,1783494524,-1344018508,1377900305,-515321153,-1765153832,1217660171,85877
518827242,1841526668,-40689842,346258645,-305080921,800956085,2141847740,-1857329415,-1577058915,85878
-1004673978,-374913200,383893629,-973244909,-1898107528,-1260689490,-863699940,-2088332697,1285016779,85879
