PS_PARTKEY,PS_SUPPKEY,PS_AVAILQTY,PS_SUPPLYCOST,PS_COMMENT,nonce
1020376986,-366177568,1404268505,610622733,-303683459,17742
1688232586,-1996526475,-1725807712,-1118289474,-1157546271,17743
347529864,1770513438,-1140123205,294494474,-447867249,17744
191598161,-369403484,694160269,-1381076708,-946167242,17745
-1921664143,89350101,211659927,1918173757,602831732,17746
1763442393,1130579046,132019226,-582666620,-659134435,17747
724478439,580455046,486536832,-1624759896,-679141171,17748
810128130,-780117632,1290756275,1313048919,1337382810,17749
674129162,1373421960,-604448592,-235573704,843971506,17750
1524886672,1185499977,-1078600803,121607902,-1360161145,17751
1232722772,-1900440045,-846784500,684292815,-2047988443,17752
1699751113,681751683,1004882295,1490512209,100885529,17753
-1059708124,-2031688441,2142317635,1050664205,454977985,17754
373105364,-110020564,1092298552,1060681851,-1509014715,17755
1532045595,-1073530597,1348993434,-1246407101,1690753427,17756
941927103,497050069,1305653550,1725627281,-67753241,17757
-885296006,-1561302967,1785672753,-842714441,619613161,17758
-780038278,1875124076,-1642952936,1551452190,-346526684,17759
269798716,-1713305760,741325707,1422910996,-335432028,17760
-625205830,-205357463,-689209373,-1529844482,-78514610,17761
-1087101276,-420196823,-1635178185,-1389465433,-690517174,17762
-299974795,-174486999,-1786592167,1230174089,-1899453968,17763
1447905652,-1849783976,1830448046,-200196513,79195805,17764
-1701034993,1938580432,-64743813,-389304485,2119498837,17765
1646408356,986698403,-2029937526,-1810352216,-1847287581,17766
-622658599,-1250012967,434086170,-1079412747,807504681,17767
501153767,1644680533,-2041947122,-966243301,1442004295,17768
605359392,-933097819,-1509887191,-21151110,489449073,17769
-1624806912,1674123090,-524585960,1023582456,-1775346990,17770
-678513285,-146144072,247154687,-1755157239,1406491904,17771
-1015018233,268457415,-1941012790,1769103579,688581268,17772
-353364469,-1943214488,-2081780260,-504242494,-1858653345,17773
-1044167580,1896409224,-1628378935,-1058970034,-1897819367,17774
875301932,455554578,38945317,680570907,-573114543,17775
677402835,1193765594,-1832468232,-786552392,-1346097293,17776
56639127,875227005,-56754570,400666854,-679660802,17777
-760279151,1887619391,-210493767,-1861447014,-1190882862,17778
1327748802,148476447,295980563,-648394783,-373791191,17779
-1318157470,1896341424,-228785039,769402018,1276816049,17780
1781433536,-1216912663,379421481,1981428347,-89993662,17781
-370114765,-126249800,-475642283,-1809645754,1230232980,17782
-612898478,1432936945,-1661756532,-503190084,1169042330,17783
-1994279706,1285203733,1332277918,-1075670316,42751266,17784
765811634,1474623284,-1477096095,582104689,-1854695743,17785
-904345844,-760393636,-1333241958,-1428820370,-1017194522,17786
482242431,1526975298,-831076714,1861506353,-648335844,17787
81887192,-1656785778,695692855,-1388743010,1064353319,17788
963061086,-726456775,314852828,-413304894,-466470070,17789
-1300027214,-1254126562,-777660243,-70584580,-1973823125,17790
873130750,2038131584,-727996943,-1768198320,97815190,17791
1697744881,1358719930,1278064137,-423470135,-820057848,17792
-186199787,-664466484,-255873045,-385807756,653796114,17793
-1581871790,-175058336,-377876959,-1939346442,1755514616,17794
-1790463964,-1573607184,747801004,1681561972,741734462,17795
-124231498,736618446,-1203975607,1204278096,-506801830,17796
-791303077,885300534,1341183645,1478095624,-2065524099,17797
-1789610968,25472015,-982618476,400012297,-2060653657,17798
508818200,1918240879,-1932167046,1525310811,1166017197,17799
1666179337,-641995572,-625093520,-1416176253,-423534323,17800
-1210128404,1080954573,376449809,660052499,959501525,17801
372241332,-893029567,37045228,390161233,545649362,17802
-899991164,2064635105,1728423871,1999221256,806474576,17803
-41628139,1787379938,-1215535616,442952361,2053199679,17804
404618276,-859882545,2073977147,1837503012,-1139720220,17805
-659380879,-152523758,1011224153,570167342,675937325,17806
-1365666823,-23667744,-561219881,-1228694977,-1990665081,17807
1769184010,-1567994512,-186631266,-1306875292,-1455399142,17808
656202606,-2128509964,618939438,1984729934,-108691420,17809
-539003238,-279165508,-334824911,358814055,-1692716635,17810
751381773,40268350,740909867,648743511,-722520655,17811
-692124287,2054636191,2000959389,-1422613942,-466707631,17812
281932449,-2053977214,679459862,63233777,61511099,17813
1686194368,1120144216,1235606682,1518197687,1693688525,17814
1270538705,-950223649,2067629914,755235920,-1145338361,17815
-1211722299,-147265770,-469770097,1053311475,-1851729869,17816
-472037747,742658503,1456744371,1195091932,-731233995,17817
1054473344,-41010074,42788,887483955,-1923702971,17818
2055877069,-743758268,-877464592,1203079437,1097164128,17819
1629371991,-65085752,423586623,-2030712343,1261933208,17820
-235877704,-1578664753,-1262813405,-30970008,1835858777,17821
-1545632262,-1165981274,-644697505,-1388525289,461586015,17822
1809187662,2028384802,1377988924,1267696122,-824995751,17823
1885890902,-1668697764,630970932,721857339,-964756215,17824
-1487186582,1479936310,2110847260,1311757043,1645311000,17825
-1259901077,61106668,386518701,-1441803349,688708911,17826
1286210628,-1234585936,-1213501624,-1496574117,-1755576929,17827
279511903,-1818883628,-958152596,1802516262,180171921,17828
-140865582,-1199394989,-491991229,-1825355927,455815190,17829
754537054,-464787237,1291641424,-2146321020,978227292,17830
-281060196,980577760,1310557402,-1763688712,-122575616,17831
-106704708,2030453196,43016972,365237211,-687761065,17832
-1184139054,248487814,924810499,743796346,-1436467440,17833
2071549050,881171308,1104498216,-25803474,1309433035,17834
704733170,-486361949,-1347064259,-707758099,-1058022446,17835
1801097049,840449796,-1091662147,2009494211,-572149275,17836
-1029825983,516926088,555975910,-19555677,-772074627,17837
2132501841,878826683,-769611023,-510488461,899290370,17838
1565177103,-2021498268,-1173419593,-1027250383,-1263130889,17839
1332768402,1558684507,1562123556,-880671743,-1512230524,17840
57646231,579943098,-2098353781,-2103958777,1714797747,17841
-2010988463,486718621,-942382661,2097579778,-514886395,17842
635099216,-721404485,271734488,-559301678,-1304432402,17843
-765309641,-335954200,129022137,1276349227,1970918508,17844
-484084289,-1927399223,-1993444397,1203695776,1834026168,17845
-453885481,1569001685,359239048,2034858702,-1451186066,17846
1068575005,-901946203,1088324101,-1809051000,-29302431,17847
1617749934,2031521805,-1561786946,-452118574,-529790076,17848
285161189,-443899454,-629448350,1539824877,1358067832,17849
-1471194714,-1502498947,1569270806,1638437774,-1066339047,17850
-52599372,1921973288,-58473081,-1545445555,-1744345381,17851
-60029252,-303446387,-684145167,677164208,2011485533,17852
129472415,-369167139,-1431537739,-211506663,-496245777,17853
-545072583,695880121,1917630768,-157478595,-301898664,17854
-1355367090,559855946,-877418050,-383204829,1542767992,17855
-805893935,1792051612,1019837247,371251936,-1966500699,17856
-1946772311,-1406676736,-2147264334,-1258980103,757510146,17857
-1462235858,-187676271,-1032886543,298885859,-1502739279,17858
1278200322,-1968659777,-52392573,1045197250,1880089819,17859
545650717,-1671646612,145409253,-1152047692,-1558019838,17860
-1258177078,86191244,-692085794,-1650348956,-1195912861,17861
573948646,-1776621260,-1025765588,1334315453,-847615570,17862
733634975,-581426424,186568221,-62952917,-210388384,17863
1411681418,-885260067,-702769931,-1342190704,-885325769,17864
-549928934,1338770778,1151802724,1820503636,1523799139,17865
-760526460,1683846486,-483050023,-489389507,-1132908155,17866
590515914,1946411057,454314056,1743674239,1403760034,17867
25092161,-1093229905,-955250259,1702254065,1909828221,17868
638740506,595805193,-170549972,303630021,1434392237,17869
-1525606910,-1177436324,-1472304956,-1761780112,1370697298,17870
-1691499401,-9762712,-562232590,-1585157839,1791293923,17871
-784846832,-340424623,344550688,-1411580315,663591020,17872
-1322098726,-694044041,53663494,832515775,-1364731032,17873
1432045217,-986247115,-462601043,-212979293,-1780049939,17874
-1228590744,627025882,1806238043,301282143,-1118285378,17875
-74559147,-1219872830,-1584937392,-1585692283,1258669434,17876
364560644,450855713,-1980167305,-1572770032,-32000290,17877
-358811137,365431588,38129601,-895000895,-1296046697,17878
339525259,-1955348745,1725007345,-1903781585,-969769633,17879
540178702,-1253592942,-1155915948,-1005549576,-2138071029,17880
-941230166,-232286212,1998595669,-666291350,-960037292,17881
1246052387,1528424399,-1365782613,-928069710,-1581066702,17882
1881188517,-1013763017,525447039,908511754,-369665173,17883
1382858050,-213436383,1649343481,-1788638151,1195026152,17884
-2097945590,1873447836,2013674090,1853286161,-1376701810,17885
-1229658331,-404615834,344697167,-1002675334,294353842,17886
-1519488566,1812048625,1936079734,2115208980,-965361577,17887
-892000723,-1713076371,-1622615572,-1317140889,1566466334,17888
-1684596005,-349495507,-1171988972,-1266450293,842749175,17889
-4434727,1984870688,-1481093362,383284678,554907895,17890
1493822596,1299478553,501022704,-1363023882,-920343979,17891
735367679,-989647390,886916329,292226252,-1857729168,17892
1228336442,-1069450555,378109212,-1224607943,1089600339,17893
1941764643,1057781675,-618555378,1187325043,-242105476,17894
-91896862,-1204571925,2050558879,1265261387,652252474,17895
-1228320102,-1015457962,1467963671,2030005092,1001134140,17896
1377983704,1460222234,768787226,555493300,1928308578,17897
-1909755051,-783073625,250358396,-1081903379,-183174966,17898
810273099,-1829313847,709649610,-219176787,-1680934634,17899
1193863653,-1277392684,-481504883,1341197288,-1812243403,17900
1315447639,1525102443,869378497,-1030480368,-305545833,17901
2002874999,1950180176,-275026410,575595775,1654663394,17902
-590112995,-2047590270,1500141000,-1750448519,-218351110,17903
-1958728099,-2079698113,-160810488,-1599700652,-726433419,17904
1432366575,-1818431807,-1952195119,370514714,1766626249,17905
-1197642740,594989422,-2014150419,1707097843,-313060620,17906
-586629009,-102121092,367671862,2021517152,-1545134845,17907
-1246458551,-2112174748,-1561162311,-1963138160,2014145018,17908
1665759442,-1116199294,-21916979,-1521992678,499123140,17909
1461252076,-804015070,-1918047839,-1940833015,779376184,17910
2108009707,1983794382,-2048910912,-76485529,-189996824,17911
-546926410,-1075951818,987374736,1780878463,1042135418,17912
-436390135,-1293043139,-818637198,367066113,-35343679,17913
301540150,-1342704521,-2093602517,875205361,-1347380341,17914
-42973536,972384176,-809415399,1809341012,-1263689702,17915
351181377,-502118958,688250479,547202291,-854677198,17916
1651349757,-108003593,-1063293972,-1748293213,-198858358,17917
-727493570,1841220218,1078117101,1419159131,-1520223230,17918
1504394223,625579100,-606266618,609398176,-1738909741,17919
-387376080,-1793630531,11330208,-1216773539,94739458,17920
1249989557,1941138749,1305041162,1210260370,-1518819241,17921
-1270675066,56994494,1299170262,1320164777,-824121812,17922
1102367242,-1858916215,-2086301311,465936953,-1842066314,17923
-271011535,75493622,1311420933,-194199016,1908093974,17924
-1672489963,806192982,-457998859,1965651097,-117149187,17925
991321967,-880611549,515504159,-123775388,-720544496,17926
1807537459,-220753026,1934800924,965087012,-79765839,17927
-1925545128,453388997,592481783,-1326104361,1510602105,17928
1596832923,-2144795754,-493036791,823679191,-1782668060,17929
30911747,1260386209,-364082559,-1426295886,944708793,17930
-1509427681,-788822334,-1314241069,-1688856878,-1462806507,17931
-1128028146,-204324438,146515713,-571697535,1904105124,17932
-1860970814,819569748,-496692667,1234129634,-317024332,17933
253000622,-1472273505,-1490007243,436120817,-1703426014,17934
1200464057,2022918688,745084361,-403404039,-143371427,17935
615633354,1777762661,-931217998,477188676,1783587803,17936
-474291611,-307198410,1688291538,-1682962197,807673290,17937
-239193080,-991827600,-2062618539,-481486037,-1769473562,17938
-873018970,-110435074,-2144854219,-458781446,1989286633,17939
-366697222,-862449511,261900624,2114335612,-1995924758,17940
-654045866,366267108,463593921,938463050,-426961961,17941
1325992258,2031048682,-692649122,1645741626,-1638819338,17942
-2091193415,758559314,-1424821604,-800631029,1778685590,17943
-2003206588,1484113895,480797604,-1477970073,2057486740,17944
301807143,1887824232,-2140551129,-1630233309,1917297229,17945
-1318275491,1648990498,1521420897,-1143703814,-1792312939,17946
1750012396,729400165,1254645657,1136058370,-1541043276,17947
1560453755,-570341532,395066093,-1346511827,-1004531698,17948
-661371491,-1042469773,-697748979,-366987365,-822490543,17949
-1704239907,-1799978133,-155323370,-795418563,-1919312043,17950
-1237256499,556099216,-1892597128,-947304577,-162434887,17951
-1239349440,1607256215,-74287988,-1842210483,-699389521,17952
1564363011,1015628764,872324738,1101722004,1196596528,17953
91690447,87510423,-1262208814,-885785465,430358005,17954
1466810586,-1550821658,-776847039,-1327705975,-288438560,17955
-605685861,-312432569,-835777787,1612998391,-396601515,17956
385322830,943885705,1043969045,-452329571,-711814060,17957
-1300605293,102507173,-861195143,1851170254,-603430316,17958
602042419,855571952,122315443,-1794960017,1339717900,17959
-2091346514,1204709704,-1500566273,92968125,1059367677,17960
1893834907,151611877,-1500274488,469062073,-1711158304,17961
-944411854,-1879741292,355283955,394400283,1179297831,17962
1421726584,1134086272,-749254352,-1465403451,-212045320,17963
-438451705,767596083,545389,-1925111708,-923752449,17964
1996084220,600300570,-1460697820,-1487344109,-1553399630,17965
1052721761,-668885647,411835486,1473603409,-311338779,17966
9225785,-199895458,1136831149,-1851626841,226174753,17967
1370646810,-1842943565,1477706627,-1440252019,618130669,17968
-1779841670,588040197,676719728,-928812368,-1009517827,17969
-887681537,-462326236,1450449286,-564868409,692560591,17970
-394120102,-582614839,-2056684675,1550857106,1321217630,17971
1659912989,-1374847975,-1616725866,712675171,-1469514881,17972
-121278553,-396375694,-2143251559,341779739,-536851489,17973
-1931262598,-1360088399,1565728056,2091611465,1454006656,17974
995947380,-1989314840,-1427091570,288233343,1696528782,17975
960076377,-1019644800,-528992813,1080648857,1168464557,17976
766514065,2011528142,891751515,477435368,-1125870068,17977
526292734,1310865320,-1567099122,628313796,-1385028975,17978
1037021187,-26592186,-344658506,-1933774309,-1395214635,17979
871511751,-56894948,1599228296,-986874353,333315751,17980
1843218692,-1886666707,330322458,-1134123964,1579520174,17981
-357310915,878826719,-1203689334,862313392,-57278946,17982
-316532191,-661134212,1986378028,1471059958,702728184,17983
1188349636,-1134733140,1733245895,-1141505964,868261920,17984
-1201149697,-140412611,689986706,1857372369,-1825624122,17985
-1460733300,661833951,-51557783,-1385937967,-2008621525,17986
487004176,1018766830,-388924893,339197134,1647187670,17987
