P1_P_PARTKEY,P1_P_NAME,P1_P_MFGR,P1_P_BRAND,P1_P_TYPE,P1_P_SIZE,P1_P_CONTAINER,P1_P_RETAILPRICE,P1_P_COMMENT,P2_P_PARTKEY,P2_P_NAME,P2_P_MFGR,P2_P_BRAND,P2_P_TYPE,P2_P_SIZE,P2_P_CONTAINER,P2_P_RETAILPRICE,P2_P_COMMENT
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,22,488727215,746353615,329397387,11048831,19,93629567,92202,606805909
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,23,108521561,148938891,52033420,1057755026,42,936208175,92302,287576520
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,24,230117250,281431799,115034031,620008022,20,221664743,92402,293818480
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,25,6650807,281431799,504640044,667177693,3,189999967,92502,357293952
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,26,264339328,148938891,727612909,105300925,32,549151352,92602,1044562118
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,27,616028752,771295877,44594699,504363518,20,868506000,92702,980365723
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,28,498709221,746353615,295396558,774940712,19,141828527,92802,122671294
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,29,661637982,148938891,617800143,310050696,7,93629567,92902,214378576
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,30,174379617,746353615,101328949,598973532,17,1043219872,93003,317007761
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,31,102560291,281431799,842778345,933199294,10,687933077,93103,341072683
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,32,495843272,746353615,101328949,176272336,31,879565806,93203,317562861
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,33,61718383,517898394,976033998,940814844,16,316861689,93303,927951528
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,34,373081029,771295877,217131576,756113866,8,394049937,93403,935406810
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,35,625500308,746353615,329397387,484414577,14,331909327,93503,125481324
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,36,280602853,517898394,848012021,478032789,3,722252742,93603,928302025
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,37,277974549,746353615,563129850,627275790,48,394049937,93703,680218108
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,38,166420271,746353615,329397387,886100250,11,711761432,93803,588993906
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,39,605423794,281431799,842778345,533687552,43,936208175,93903,445257647
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,40,758542368,517898394,848012021,979154826,27,549151352,94004,540437845
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,41,883720411,517898394,710613083,726714616,7,48874573,94104,140081055
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,42,223217626,281431799,115034031,1057755026,45,1043219872,94204,564855011
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,43,974568697,746353615,295396558,1063883223,5,465668967,94304,573684155
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,44,173689766,746353615,563129850,926222880,48,345293520,94404,115144025
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,45,377820575,746353615,329397387,356941240,9,366026838,94504,614508629
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,46,78077111,771295877,455515320,722086805,45,465668967,94604,437222444
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,47,505143996,746353615,563129850,227274473,14,331909327,94704,306511656
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,48,1051463212,281431799,842778345,14662407,27,749080833,94804,732979721
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,49,599427099,517898394,1054171291,124943277,31,953509940,94904,351876650
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,50,232472266,148938891,617800143,504363518,25,556313589,95005,20852276
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,51,740126767,746353615,563129850,322927802,34,331909327,95105,781406964
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,52,716751382,148938891,52033420,963664059,25,465668967,95205,299812297
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,53,933702366,517898394,710613083,322927802,32,318602348,95305,853970445
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,54,824857363,517898394,833960910,291643697,19,465668967,95405,346139839
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,55,724689560,517898394,710613083,797093827,9,318602348,95505,96300283
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,56,739575433,771295877,776554983,620008022,20,835920787,95605,1029460418
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,57,556309405,148938891,727612909,176819125,49,868506000,95705,472823861
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,58,374164642,281431799,842778345,722086805,44,250135891,95805,223806562
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,59,184146764,281431799,842778345,56238505,2,687933077,95905,1020323563
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,60,490303164,771295877,455515320,42804050,27,749080833,96006,25258997
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,61,59880998,281431799,802148191,463741129,18,835920787,96106,980688801
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,62,182793988,148938891,52033420,771360077,39,394049937,96206,560494917
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,63,629604352,148938891,727612909,458530909,10,722252742,96306,239398635
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,64,29534368,517898394,833960910,484414577,1,722252742,96406,572100915
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,65,364504531,281431799,842778345,88977401,3,984901281,96506,704740455
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,66,415762438,148938891,52033420,415462688,46,549151352,96606,449846615
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,67,787071531,517898394,833960910,1028251232,31,835920787,96706,227751864
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,68,766046726,771295877,455515320,130102405,10,474760255,96806,802954348
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,69,934477129,281431799,115034031,443480877,2,766044844,96906,124057815
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,70,672090735,771295877,455515320,14662407,42,250135891,97007,303387787
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,71,585630480,148938891,617800143,1024930828,26,835920787,97107,797612327
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,72,762401491,517898394,710613083,681399216,25,331909327,97207,60643274
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,73,911943014,517898394,833960910,377387362,35,835920787,97307,642597897
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,74,84541532,281431799,504640044,886100250,25,749080833,97407,936233811
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,75,53320597,148938891,52033420,463741129,39,711761432,97507,545991132
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,76,828586261,148938891,94198614,88977401,9,550896505,97607,358086010
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,77,454091031,281431799,115034031,667177693,13,868506000,97707,581665312
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,78,3434925,771295877,44594699,574113567,24,5426455,97807,449857554
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,79,755908923,746353615,563129850,375299812,22,189999967,97907,722603525
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,80,150372916,746353615,295396558,893992741,28,984901281,98008,68970759
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,81,361613643,281431799,842778345,762362363,21,318602348,98108,1013316298
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,82,398352905,771295877,910436512,48304593,12,474760255,98208,255817144
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,83,635570557,771295877,776554983,1054042882,47,766177713,98308,600118952
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,84,429340668,746353615,563129850,1051211786,26,331909327,98408,197533021
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,85,706949886,281431799,504640044,415462688,16,687933077,98508,680218108
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,86,491647044,746353615,295396558,1054083314,37,879565806,98608,678344249
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,87,223649085,746353615,980878191,238182558,41,749627876,98708,436650077
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,88,378011211,746353615,295396558,310050696,16,549151352,98808,769163566
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,89,818812232,281431799,842778345,400824397,7,1008476250,98908,844769113
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,90,439977033,281431799,130095540,574113567,49,722252742,99009,182032022
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,91,324102624,517898394,833960910,933199294,32,141828527,99109,1044203821
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,92,948265828,517898394,976033998,681399216,35,141828527,99209,1066095702
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,93,165258997,517898394,1054171291,504363518,2,835920787,99309,256290962
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,94,1051911265,148938891,52033420,174765293,32,766044844,99409,549340188
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,95,247473352,148938891,617800143,941118071,36,835920787,99509,511665227
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,96,635901005,281431799,842778345,14662407,32,549151352,99609,596342924
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,97,723295610,148938891,617800143,443480877,49,679749885,99709,29350109
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,98,871617836,281431799,802148191,161164916,22,1008476250,99809,467284088
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,99,498882082,517898394,833960910,276438248,11,141828527,99909,292666955
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,100,308447169,148938891,617800143,726714616,4,687933077,100010,863084919
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,101,519881483,148938891,727612909,348194118,26,936208175,100110,978663003
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,102,282924764,148938891,619839672,176819125,17,18236885,100210,228294807
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,103,696089807,517898394,848012021,642077206,45,835920787,100310,340930044
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,104,696755545,771295877,217131576,25274130,36,189999967,100410,337406022
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,105,55228053,771295877,910436512,958246395,27,93629567,100510,699591987
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,106,757161368,148938891,619839672,642077206,28,835920787,100610,435734936
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,107,213119915,281431799,842778345,124943277,12,557733312,100710,983739171
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,108,264883486,771295877,776554983,283245463,41,868506000,100810,1045662522
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,109,551162866,148938891,617800143,48304593,11,250135891,100910,595683430
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,110,248101578,148938891,617800143,121738327,46,93629567,101011,481005035
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,111,441005451,281431799,802148191,999056672,28,936208175,101111,18282144
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,112,159270749,746353615,329397387,496081834,42,722252742,101211,848641171
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,113,356630172,148938891,619839672,809249085,23,324025281,101311,496312850
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,114,350824630,281431799,130095540,226582427,41,664301207,101411,834766246
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,115,734383726,746353615,563129850,1015905427,24,984901281,101511,343813242
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,116,1001573362,281431799,842778345,105078359,33,345293520,101611,454121721
2,1036852560,771295877,217131576,470635529,1,879565806,90200,258989193,117,904681086,771295877,44594699,1028251232,25,687933077,101711,401019616
