F2_FOLLOWER,F2_FOLLOWED
53930,50219
53930,1276
53930,88
53930,3972
53930,5226
53930,5123
53930,23208
53930,511
53930,13778
53930,51166
53930,46046
53930,3603
53930,8391
53930,15794
53930,26398
53930,2230
53930,23200
53930,5143
53930,23956
53930,45605
53930,73709
53930,553
53930,9964
53930,10853
53930,21979
53930,13123
53930,13798
53930,24704
53930,68381
53930,12022
53930,26158
53930,12751
53930,13808
53930,26091
53930,26092
53930,77937
53930,5155
53930,11692
53930,39889
53930,103550
53930,14960
53930,103555
53930,74778
53930,74377
53930,92693
9800,11094
9800,21507
9800,3353
9800,3359
9800,48523
9800,103573
77005,88
77005,3998
7856,4
7856,12042
7856,25661
7856,88
7856,11769
7856,33551
7856,2417
6642,13609
6642,6645
6642,6658
6642,80945
6642,13627
6642,39076
6642,93279
6642,6688
6642,39089
1359,1358
1359,1386
6338,4
6338,389
6338,6269
6338,40184
6338,2369
6338,438
6338,2480
6338,18608
6338,1142
6338,28548
6338,1152
6338,22455
6338,468
6338,32229
6338,11547
6338,25674
6338,28383
6338,5191
6338,492
6338,48039
6338,12651
6338,505
6338,66378
6338,49207
6338,10650
6338,21741
6338,55526
6338,18666
6338,540
6338,18675
6338,16303
6338,550
6338,33942
6338,33269
6338,66383
6338,40973
6338,30600
6338,53920
6338,1999
6338,13820
6338,51878
6338,15458
6338,18712
6338,51364
6338,73627
6338,93171
71485,43934
71485,8702
71485,6940
71485,7551
71485,35738
71485,5226
71485,57688
71485,8903
71485,59896
71485,14609
71485,14611
71485,57105
71485,14615
71485,50335
71485,47015
71485,58048
71485,104049
71485,104057
29963,4
104487,17487
6072,1945
6072,7614
6072,2480
6072,25661
6072,104536
6072,88
6072,25180
6072,308
6072,4514
6072,11991
6072,10650
6072,30091
6072,37162
6072,3547
6072,104541
6072,19604
6072,9964
6072,104544
6072,21184
6072,12751
6072,42172
6072,3998
6072,13811
6072,15934
6072,42182
8702,14544
8702,6940
8702,8711
8702,14064
8702,7551
8702,14589
8702,14609
8702,14611
8702,14615
8702,33360
35207,31961
35207,35209
35207,531
35207,103787
35207,2417
104731,43867
104731,43597
38105,88
38105,16460
1609,2426
1609,25243
1609,9514
1609,2779
1609,9096
1609,55874
105175,16649
105175,13798
105229,15016
105363,88
105363,510
105363,2696
105363,3994
85475,1262
85475,88
11094,9800
11094,70524
11094,101977
11094,105883
11094,8122
60367,27730
60367,7551
60367,88
60367,19604
5087,4619
5087,40184
5087,4665
5087,50219
5087,28548
5087,86491
5087,461
5087,22455
5087,88
5087,468
5087,3972
5087,66371
5087,80084
5087,5123
5087,51853
5087,7406
5087,492
5087,21929
5087,27484
5087,3604
5087,5137
5087,63983
5087,106200
5087,531
5087,29467
5087,75083
5087,26078
5087,13790
5087,19604
5087,553
5087,10853
5087,3994
5087,75088
5087,94716
5087,24704
5087,2417
5087,9604
5087,5157
5087,106209
5087,106211
5087,51373
5087,70301
5087,94158
5087,106217
5087,49761
5087,46842
5087,106221
5087,5163
13881,6338
13881,13384
13881,468
13881,308
13881,5226
13881,11342
13881,27483
13881,12651
13881,77683
13881,2567
13881,13820
58323,2480
58323,308
58323,1902
58323,71
9514,4
9514,1309
9514,7377
9514,7394
9514,9508
9514,1609
9514,9731
9514,6999
9514,2779
9514,1118
9514,1276
9514,1142
9514,88
9514,468
9514,3972
9514,5226
9514,3360
9514,4475
9514,511
9514,5899
9514,94615
9514,832
9514,2696
9514,15196
9514,71
9514,16649
9514,3994
9514,3013
9514,12022
9514,2417
9514,49125
657,621
657,6882
657,88
1945,2480
1945,308
1945,505
24146,1276
24146,1152
106644,4
106644,308
106644,2333
106644,3369
87619,4
87619,389
87619,88
87619,3998
38007,26762
38007,55976
38007,43899
38007,74701
38007,26764
38007,16433
38007,37582
38007,52862
38007,43914
57709,14173
57709,14193
88540,88
46381,6940
46381,8711
46381,7551
46381,24821
46381,14589
46381,22072
46381,14611
46381,14615
46381,47015
46381,54028
18526,8568
18526,461
18526,88
18526,2417
18526,2180
18526,5500
18526,36810
33919,4378
107638,88
107638,71
107638,2417
107638,50469
18973,56699
18973,27474
18973,308
18973,107932
18973,531
18973,43914
18973,56702
18973,107934
92884,4
92884,11981
92884,1276
92884,2565
92884,40698
108380,88
108380,52730
108380,510
108380,108383
57019,2298
57019,104321
9731,6999
9731,1118
9731,1276
9731,1152
9731,49803
9731,90311
34622,6940
34622,57731
34622,21782
34622,23227
34622,108536
34622,90325
18764,228
18764,4
18764,411
18764,35383
18764,478
18764,87358
18764,108558
108568,46726
108568,885
84764,88
84764,12281
109119,1945
109119,308
109119,502
102300,6940
102300,109171
102300,8711
102300,7551
102300,38815
102300,50227
102300,44446
102300,14589
102300,14609
102300,47015
102300,30639
102300,35376
5186,85139
5186,5189
5186,461
5186,109369
5186,69269
5186,106646
5186,9206
5186,9208
5186,90640
5186,2417
5186,9231
5186,109391
5186,9254
31054,7617
13609,4
13609,1255
13609,6642
13609,47534
13609,1276
13609,64767
13609,88
13609,6645
13609,8410
13609,6658
13609,47498
13609,71
13609,38941
13609,6677
13609,9229
13609,51472
13609,9254
3891,502
3891,3629
18975,4
6992,4
6992,18395
6992,1471
6992,1357
6992,9731
6992,308
6992,17647
6992,26067
49885,1276
49885,308
42137,4
42137,2426
42137,1945
42137,19862
42137,308
42137,26486
42137,16682
42137,5899
110070,3546
1711,1694
1711,36214
33728,5226
33728,3623
33728,40919
99535,5948
99535,58353
99535,2369
99535,88
99535,308
99535,3369
99535,7271
99535,6053
99535,20346
45494,110895
9311,2149
9311,9090
9311,1455
9311,1043
9311,9304
9311,5087
9311,9312
9311,1487
9311,24563
9311,1276
9311,16429
9311,25661
9311,1774
9311,88
9311,468
9311,5114
9311,23308
9311,5226
9311,14166
9311,502
9311,11876
9311,4177
9311,5137
9311,3547
9311,64965
9311,11569
9311,36810
41842,411
41842,439
41842,76044
41842,1276
41842,461
41842,66707
41842,49803
41842,832
41842,2230
41842,71
41842,111029
41842,1999
41842,48595
41842,69340
111127,4
35105,51810
35105,8755
35105,28067
35105,11978
35105,35436
35105,21782
35105,31739
35105,20947
35105,31797
35105,111181
35105,111185
35105,111189
111342,5226
111342,111343
111821,16824
28245,1276
28245,6645
28245,468
28245,11991
28245,76826
28245,28390
28245,531
28245,51112
28245,28261
111984,9731
111984,47500
111984,16210
6269,4
6269,19504
6269,6338
6269,16038
6269,438
6269,23155
6269,1276
6269,1774
6269,22455
6269,11342
6269,492
6269,51856
6269,6150
6269,56608
4024,1711
4024,6637
3437,7377
3437,12304
3437,112336
3437,11542
3437,28548
3437,23159
3437,88
3437,5114
3437,2567
3437,20504
3437,85795
3437,2417
3437,26092
3437,19880
3437,85805
3437,75441
23284,82861
23284,308
112588,112589
71246,531
71246,4798
112916,88
25702,13778
25702,550
25702,13627
94062,62551
94062,113135
94062,95835
113336,7551
113336,93024
113336,64729
55222,3546
40184,5948
40184,5087
40184,14907
40184,11542
40184,11981
40184,4665
40184,50219
40184,1276
40184,88
40184,50190
40184,468
40184,5114
40184,308
40184,3972
40184,5226
40184,14166
40184,22924
40184,5123
40184,21929
40184,5137
40184,113541
40184,26398
40184,3547
40184,75083
40184,43722
40184,2563
40184,11677
40184,113542
40184,2230
40184,2696
40184,29234
40184,3994
40184,50930
40184,12751
40184,3998
40184,8966
40184,5155
40184,50200
40184,8266
40184,7501
40184,24395
40184,109527
38010,228
38010,55226
38010,38001
38010,38007
38010,57019
38010,2866
38010,54446
38010,2881
38010,2882
38010,2925
15687,6104
15687,2779
15687,16429
15687,461
15687,83461
15687,5393
15687,29455
15687,18665
15687,39581
15687,540
15687,16772
15687,43815
15687,40974
15687,28801
15687,13820
15687,14957
15687,30573
15687,36810
113850,228
113850,233
113850,1262
15688,32772
15688,3125
15688,1262
15688,28390
15688,2177
74559,26762
74559,4127
74559,26764
74559,16431
74559,531
74559,43914
52322,4
52322,11978
52322,74936
52322,88
52322,308
6940,4
6940,8755
6940,28067
6940,27730
6940,31709
6940,8702
6940,34622
6940,51685
6940,14721
6940,56426
6940,14064
6940,7551
6940,54319
6940,98857
6940,1276
6940,88
6940,35738
6940,5226
6940,38815
6940,57688
6940,14570
6940,16528
6940,502
6940,39124
6940,511
6940,31084
6940,885
6940,50227
6940,832
6940,44446
6940,23956
6940,43742
6940,71
6940,14588
6940,8903
6940,54371
6940,64993
6940,64994
6940,35348
6940,2175
6940,13811
6940,14611
6940,14615
6940,47015
6940,30225
6940,96022
6940,53613
6940,30639
6940,31850
6940,50349
6940,69883
6940,49179
6940,45013
6940,63808
6940,35376
6940,58212
18979,308
12340,2417
12340,12462
12340,97506
12340,12281
12340,12510
12340,114788
22450,22446
22450,389
22450,11257
22450,439
22450,9096
22450,11036
22450,13235
22450,22455
22450,88
22450,468
22450,308
22450,3972
22450,27475
22450,14166
22450,22924
22450,65853
22450,22458
22450,2940
22450,71777
22450,492
22450,13766
22450,18309
22450,96189
22450,502
22450,13773
22450,48305
22450,511
22450,27484
22450,885
22450,10650
22450,3604
22450,5137
22450,115038
22450,3547
22450,11677
22450,5281
22450,13790
22450,15196
22450,23956
22450,18086
22450,56303
22450,553
22450,11393
22450,10853
22450,13123
22450,14844
22450,24704
22450,89805
22450,39660
22450,50930
22450,40059
22450,35729
22450,80920
22450,12022
22450,40974
22450,9299
22450,13808
22450,89512
22450,83435
22450,54288
22450,84460
22450,14957
22450,10179
22450,38804
22450,49125
22450,92434
22450,52456
22450,39782
22450,91139
22450,115051
22450,5500
22450,115054
22450,51177
22450,71765
22450,88712
22450,74778
22450,22240
22450,34605
22450,86523
22450,115064
76460,44644
76460,38572
76460,17487
79986,79983
79986,77634
79986,2753
79986,115447
79986,3603
79986,13808
79986,2417
79986,2177
27466,12751
27466,42172
102804,4
34396,8568
34396,511
34396,2567
34396,1999
7614,4
7614,1309
7614,6072
7614,1945
7614,4514
7614,4519
7614,4528
7614,17808
7614,41152
7614,21184
7614,4561
7614,4564
7614,115675
6104,1579
6104,9508
6104,47728
6104,18608
6104,35619
6104,7020
6104,5393
6104,66371
6104,27980
6104,51292
6104,110283
6104,56327
6104,25291
6104,66383
6104,10044
6104,36989
6104,116070
6104,116076
6104,70301
28115,28102
28115,8755
28115,2948
28115,7551
28115,26043
28115,20937
28115,21730
26471,5226
26471,37685
26471,71
26471,12700
61874,8711
61874,7551
61874,14589
116631,8711
116631,7551
116631,88
116631,14615
116631,116632
32460,88
32460,38815
32460,31966
32460,13116
116791,7551
116791,5226
116791,2417
116791,116792
54352,8755
54352,28107
54352,26043
117051,510
117051,99280
13852,1262
13852,31689
1262,24759
1262,2298
1262,15694
1262,15911
36757,88
36757,117514
36757,33136
6999,4
6999,1357
6999,9731
6999,24443
6999,16869
6999,117538
8451,308
8451,8460
8451,107471
4490,4514
4490,47655
77634,79983
77634,461
77634,115447
77634,832
77634,2696
77634,71
77634,2417
4456,88
100444,6940
100444,8711
100444,14064
100444,7551
100444,14570
100444,14589
100444,14609
100444,14611
100444,35304
100444,18223
34202,52205
34202,8711
34202,14064
34202,7551
34202,14570
34202,59896
34202,118274
34202,28092
34202,116255
34202,14611
34202,61508
34202,64180
34202,118282
34202,118283
34202,58994
34202,118290
118483,8568
118483,4974
118483,90023
118483,1999
118513,65216
118513,14589
118513,116633
118513,118514
118513,57434
9312,2149
9312,16901
9312,9311
43939,24140
43939,50315
43939,49179
119282,4
119282,1043
119282,1276
119282,88
119282,468
119282,5226
119282,11991
119282,15489
119282,3604
119282,26078
119282,19604
119282,3998
119282,13811
119282,38327
119282,29252
75427,12281
10950,23610
10950,10945
10950,3584
10950,2417
120131,8711
120131,7551
120131,80818
120131,22642
103757,90970
31107,4
31107,1774
31107,24342
31107,24888
31107,9972
31107,91242
31107,40429
31107,11569
120195,8811
120195,2417
120456,1276
25706,2303
25706,1945
25706,16025
25706,83461
25706,37685
25706,2567
25706,69643
112336,3437
112336,88
112336,95800
112336,70889
65612,2940
120719,88
120719,77555
120719,95986
120719,120721
120719,3998
120719,16549
67349,1276
67349,50200
120747,11036
120747,550
120747,2417
120747,12715
120747,16022
120758,120759
98056,72388
98056,14721
98056,6053
98056,120800
61596,16649
46275,2480
46275,832
46275,120841
45651,21822
45651,6817
45651,11692
45651,120897
8794,6940
8794,44446
8794,14615
52427,4
52427,88
52427,66371
52427,11342
52427,18641
52427,71
52427,50047
52427,9704
9391,3186
116139,6940
116139,14064
116139,44446
116139,73667
116139,71822
22487,4
22487,16140
58353,11094
58353,1711
58353,99535
58353,511
58353,7271
58353,26289
53575,4
53575,88
53575,7259
53575,56968
53575,16801
53575,92274
53575,3603
53575,95986
53575,19604
53575,46733
53575,85795
53575,96413
53575,42170
53575,89805
53575,12022
53575,39885
53575,110903
53575,12751
53575,13808
53575,42172
53575,3998
53575,13811
53575,26092
53575,39889
53575,9704
53575,121428
53575,42182
53575,75798
53575,121433
47534,4
47534,1255
47534,13609
47534,2696
47534,69958
47534,9206
47534,9208
47534,9254
79639,14907
79639,88
79639,56968
79639,11991
79639,9672
79639,3604
79639,531
79639,3547
79639,29234
79639,121586
79639,39885
79639,121587
79639,20273
79639,27723
79639,42182
3172,2862
3172,65187
3172,23956
3172,2911
3172,38048
18852,49040
18852,3369
49334,6338
49334,1945
49334,308
49334,8460
49334,12651
49334,11135
49334,1999
31961,35207
31961,9731
31961,88
31961,121887
121993,308
122087,5191
122087,90227
122087,550
122087,71
122087,122106
44316,4
44316,6329
44316,4665
44316,461
44316,17647
44316,16970
44316,492
44316,21929
44316,505
44316,42069
44316,16770
44316,14797
44316,2351
33849,8755
33849,31661
33849,36984
33849,39131
33849,53285
33849,53286
33849,14615
33849,63038
15694,15688
15694,1262
15694,48977
15694,10650
16025,25706
16025,16429
16025,308
16025,11991
16025,531
16025,26078
16025,16433
16025,27917
16025,43914
16025,122551
122719,411
122719,1945
122719,308
34148,24658
34148,531
34148,9960
34148,14392
34148,122745
34148,98897
50309,43925
50309,8711
50309,14064
50309,7551
50309,14609
50309,14615
50309,50347
37325,62130
36634,1309
36634,12843
36634,88
36634,14517
36634,7801
36634,16772
36634,19880
122925,3533
122925,1276
122925,88
122925,5123
122925,5163
122961,26757
122961,1999
14907,43088
14907,54258
14907,5123
14907,25089
14907,27483
14907,3604
14907,26398
14907,53967
14907,13879
14907,98204
14907,29252
118365,1276
118365,88
118365,5226
118365,11991
118365,7406
118365,492
118365,58672
118365,3604
118365,832
118365,13116
118365,24025
118365,40973
118365,3998
118365,2177
118365,53967
118365,55539
118365,80101
118365,123165
118365,123166
118365,123167
52205,34202
52205,90573
52205,34912
52205,20358
52205,14589
52205,52210
51542,18965
51542,308
51542,63817
51542,29487
85139,1526
85139,5186
85139,13567
85139,38937
85139,46342
85139,38941
85139,123705
85139,6674
85139,80952
85139,109391
85139,9254
89233,27730
89233,14064
89233,7551
89233,14611
89233,14615
89233,30225
89233,30639
11542,4
11542,53930
11542,40184
11542,53575
11542,13235
11542,2374
11542,23159
11542,88
11542,468
11542,5226
11542,5123
11542,492
11542,3603
11542,10853
11542,13798
11542,13808
11542,2417
11542,110433
11542,50266
11542,34838
11542,106209
11542,51112
11542,28727
11542,48920
11542,36982
11542,74376
11542,75797
11542,125077
11542,75798
113281,27730
113281,14570
113281,65224
113281,34989
113281,21006
113281,125312
113281,56085
113281,39261
47847,1945
47847,308
47847,1912
47847,1999
3962,4
11978,35105
11978,21782
11978,57688
11978,43996
11978,44024
11978,18223
84572,1276
84572,88
84572,3604
84572,2567
84572,126024
84572,103787
84572,13516
84572,2417
84572,3998
84572,13811
84572,53967
126208,88
126208,71005
56939,64048
56939,64049
56939,1665
55733,88
55733,3998
55733,16460
57447,16514
57447,7551
57447,14615
57447,58068
57447,69883
29388,4665
29388,461
29388,12879
29388,48039
29388,64950
29388,64967
13567,4
13567,7882
13567,85139
13567,8352
13567,114140
13567,502
13567,9210
126956,43925
126956,6940
126956,56426
126956,14064
126956,7551
126956,88
126956,35738
126956,468
126956,44446
126956,13516
126956,89805
126956,12751
126956,3998
126956,14611
126956,14615
126956,9704
126956,47015
126956,61732
126956,30639
11979,308
11979,17346
11979,505
11979,30355
11979,26857
11979,844
127879,88
4319,4
4319,368
4319,23116
4319,3369
4319,8497
40957,1357
40957,1142
128477,88
128477,6078
128477,2173
128513,5087
128513,4665
128513,1276
128513,88
128513,308
128513,5226
128513,11991
128513,15489
128513,27483
128513,832
128513,19604
128513,27394
128513,3994
128513,26153
128513,12022
128513,26158
128513,2417
128513,13811
128513,15458
128513,5163
43896,4127
43896,531
2369,6982
2369,15439
2369,1945
2369,22450
2369,11036
2369,88
2369,3360
2369,2940
2369,23061
2369,4412
2369,64867
2369,502
2369,42069
2369,511
2369,128833
2369,540
2369,35809
2369,43716
2369,2567
2369,19604
2369,13116
2369,15196
2369,43742
2369,18086
2369,15508
2369,33946
2369,2173
2369,13131
2369,13139
2369,47479
2369,96202
2369,13820
2369,50948
2369,15458
2369,128835
2369,97015
2369,14957
2369,51177
2369,24215
2465,4
2465,4718
2465,2426
2465,5948
2465,9304
2465,1357
2465,6338
2465,1945
2465,21822
2465,308
2465,56968
2465,478
2465,6821
2465,6625
2465,78750
2465,128863
2465,23956
2465,128869
2465,128871
2465,81666
73063,2369
73063,502
73063,511
73063,540
59424,43934
59424,6940
59424,11979
59424,439
59424,1276
59424,88
59424,3972
59424,5226
59424,57688
59424,54258
59424,5123
59424,492
59424,502
59424,62906
59424,505
59424,84736
59424,511
59424,27484
59424,3603
59424,3604
59424,832
59424,47470
59424,5281
59424,19604
59424,15196
59424,71
59424,10853
59424,8903
59424,13516
59424,13808
59424,14611
59424,67666
59424,14615
59424,82826
59424,7501
59424,19880
59424,129208
59424,40190
59424,68206
59424,129211
15911,1262
55976,38007
55976,68939
55976,88
55976,5226
55976,502
55976,7801
55976,4177
55976,531
55976,550
55976,45605
55976,39885
55976,59334
55976,131
43877,4129
43877,8391
43877,37901
43877,99357
22750,4
22750,1043
22750,16140
22750,88
22750,308
22750,505
22750,885
22750,3604
22750,5500
129730,7551
129742,129743
31351,16578
31351,48226
31351,1999
31351,32669
16038,15013
16038,9417
16038,6269
16038,28375
16038,502
16038,26425
129869,88
129869,3369
129869,4974
129869,2417
129869,64965
78374,38572
28545,16927
28545,88
28545,26764
28545,19048
28545,531
28545,23809
28545,17573
28545,5550
28545,12281
19535,71133
19535,88
18987,88
18987,468
18987,3972
18987,129929
18987,130246
23287,4
23287,9672
23287,16682
23287,58693
23287,31271
23287,37240
130338,88
130338,308
130338,50096
130338,5021
130338,52711
130338,93195
130338,22236
130338,40429
130338,130345
130338,10333
55232,5226
55232,5123
55232,13765
55232,2882
55232,9161
55232,2891
55232,550
55232,54451
55232,71
55232,2911
2779,4
2779,9417
2779,1255
2779,1609
2779,9514
2779,15687
2779,37793
2779,38342
2779,50763
2779,9186
2779,9208
2779,9210
2779,36989
2779,130555
67119,54258
67119,89316
67119,22814
67119,98728
67119,2175
67119,43597
67119,77138
67119,67132
67119,67135
67119,77052
75805,12281
130791,786
84507,27980
84507,27991
127280,2940
48617,11971
24985,1309
24985,52902
11981,9731
11981,40184
11981,1774
11981,25892
11981,13754
11981,14166
11981,53936
11981,13765
11981,37793
11981,131388
11981,131389
11981,26078
11981,2563
11981,13244
11981,44446
131538,6940
131538,50218
131538,7551
131538,86903
131538,38815
131538,39124
131538,27741
131538,35348
131538,14615
131538,16547
131538,49179
131538,35376
19593,461
19593,54258
19593,42069
19593,26398
19593,54272
19593,53950
19593,13516
