U5_USERKEY,U5_INDEG,U5_OUTDEG,U5_ACTIVITY,U5_JOINDATE,U5_REGTIME
9343,7,5,12,235884,235884
9351,46,16,62,58292,58292
9366,18,16,34,176113,176113
9380,5,14,19,137065,137065
9384,8,2,10,105345,105345
9385,13,7,20,137807,137807
9391,2,2,4,134033,134033
9398,10,2,12,151187,151187
9417,41,81,122,118915,118915
9421,7,4,11,174103,174103
9439,26,10,36,198146,198146
9445,2,3,5,152673,152673
9453,20,28,48,238826,238826
9464,19,59,78,239068,239068
9466,75,14,89,239832,239832
9476,9,37,46,114179,114179
9494,10,17,27,167465,167465
9498,23,10,33,185001,185001
9508,89,33,122,169106,169106
9514,15,60,75,77983,77983
9523,8,16,24,258833,258833
9536,12,20,32,183761,183761
9539,1,29,30,100496,100496
9551,5,6,11,217970,217970
9558,5,9,14,206375,206375
9560,2,4,6,192254,192254
9563,39,61,100,231488,231488
9570,28,66,94,228646,228646
9586,3,8,11,109135,109135
9589,2,4,6,244138,244138
9596,8,25,33,132201,132201
9604,125,49,174,132991,132991
9605,121,59,180,161923,161923
9630,23,16,39,235419,235419
9666,17,1,18,226309,226309
9672,160,6,166,149178,149178
9681,3,2,5,133904,133904
9704,148,6,154,107256,107256
9708,2,10,12,243315,243315
9727,6,8,14,142392,142392
9731,129,9,138,135977,135977
9747,1,3,4,217742,217742
9753,0,3,3,236025,236025
9756,3,11,14,170505,170505
9765,4,9,13,236895,236895
9776,1,4,5,188764,188764
9780,0,0,0,247340,247340
9792,14,19,33,155030,155030
9800,34,7,41,139801,139801
9810,188,120,308,251145,251145
9815,19,5,24,126138,126138
9816,18,27,45,137365,137365
9840,11,17,28,245973,245973
9849,68,101,169,243678,243678
9855,32,32,64,207876,207876
9861,10,5,15,164212,164212
9869,3,8,11,250268,250268
9871,5,29,34,198998,198998
9874,6,10,16,155615,155615
9883,1,1,2,134017,134017
9896,14,61,75,220835,220835
9901,52,56,108,208170,208170
9920,7,1,8,129210,129210
9931,3,2,5,169219,169219
9932,9,23,32,226435,226435
9940,3,9,12,134598,134598
9941,46,68,114,97242,97242
9947,35,11,46,140602,140602
9948,2,16,18,227839,227839
9951,67,69,136,69062,69062
9952,14,28,42,189240,189240
9960,60,98,158,163464,163464
9964,345,42,387,102582,102582
9965,19,10,29,231353,231353
9972,302,60,362,161423,161423
9981,3,2,5,216627,216627
9991,30,31,61,251973,251973
10009,26,41,67,214826,214826
10011,1,8,9,227276,227276
10013,14,40,54,136817,136817
10017,8,13,21,149954,149954
10021,6,4,10,131761,131761
10044,117,6,123,168154,168154
10048,25,4,29,251684,251684
10053,78,21,99,44670,44670
10072,42,56,98,200139,200139
10078,17,17,34,199371,199371
10084,12,15,27,142098,142098
10086,17,38,55,256645,256645
10087,8,69,77,134722,134722
10091,16,17,33,73168,73168
10105,1,17,18,153740,153740
10109,24,11,35,243187,243187
10112,3,2,5,155571,155571
10125,26,43,69,210301,210301
10126,76,21,97,215396,215396
10134,7,0,7,176949,176949
10140,30,4,34,108289,108289
10145,1,3,4,219382,219382
10147,1,7,8,193655,193655
10151,7,61,68,191967,191967
10154,11,14,25,242602,242602
10168,25,20,45,74301,74301
10179,86,113,199,46374,46374
10186,23,27,50,255027,255027
10190,61,24,85,233456,233456
10193,35,38,73,140528,140528
10194,21,14,35,189533,189533
10202,31,41,72,238141,238141
10214,160,31,191,188951,188951
10217,10,4,14,194434,194434
10219,18,46,64,251848,251848
10224,27,45,72,133105,133105
10225,3,25,28,220263,220263
10241,11,37,48,29526,29526
10245,10,25,35,199086,199086
10253,62,70,132,230315,230315
10255,57,97,154,224591,224591
10264,28,40,68,191967,191967
10269,23,7,30,54890,54890
10273,25,41,66,82009,82009
10282,1,2,3,136311,136311
10284,14,41,55,1230,1230
10305,13,34,47,163225,163225
10309,22,5,27,155168,155168
10313,34,39,73,199518,199518
10319,12,13,25,97706,97706
10327,23,29,52,242603,242603
10328,37,51,88,227439,227439
10333,9,36,45,119046,119046
10335,30,67,97,21843,21843
10338,51,62,113,179851,179851
10341,14,57,71,236781,236781
10343,14,44,58,29636,29636
10345,25,25,50,253218,253218
10350,14,36,50,159632,159632
10351,4,8,12,160722,160722
10352,5,6,11,136354,136354
10353,11,28,39,250096,250096
10357,53,86,139,243313,243313
10367,13,15,28,10570,10570
10381,14,52,66,23116,23116
10385,5,18,23,150963,150963
10392,26,73,99,219415,219415
10397,3,3,6,232571,232571
10401,9,9,18,224760,224760
10403,9,20,29,242665,242665
10450,2,13,15,223132,223132
10458,72,69,141,202050,202050
10469,2,5,7,197562,197562
10475,35,65,100,247453,247453
10480,23,36,59,227768,227768
10503,2,13,15,228442,228442
10530,105,3,108,232384,232384
10561,5,3,8,226270,226270
10564,7,7,14,246269,246269
10585,1,2,3,175717,175717
10598,2,3,5,230602,230602
10601,0,2,2,248360,248360
10607,7,3,10,248239,248239
10610,0,1,1,253738,253738
10616,3,2,5,237867,237867
10627,33,2,35,179710,179710
10650,100,58,158,148026,148026
10657,0,4,4,237995,237995
10685,87,78,165,190098,190098
10691,9,4,13,157113,157113
10754,3,4,7,221185,221185
10755,11,23,34,239860,239860
10781,5,6,11,245017,245017
10802,0,2,2,173006,173006
10814,17,13,30,228357,228357
10816,25,37,62,104535,104535
10817,22,15,37,161630,161630
10837,14,16,30,129127,129127
10847,1,2,3,216782,216782
10853,280,128,408,117471,117471
10887,1,11,12,191001,191001
10901,40,35,75,190586,190586
10910,133,11,144,245215,245215
10913,117,7,124,251787,251787
10919,2,1,3,198552,198552
10925,90,60,150,118725,118725
10931,35,7,42,192712,192712
10941,5,5,10,117594,117594
10945,12,19,31,63090,63090
10950,4,7,11,63560,63560
10969,74,41,115,227651,227651
10971,5,7,12,177825,177825
10973,8,9,17,236212,236212
10978,13,27,40,179730,179730
10985,5,7,12,140249,140249
11012,0,5,5,244164,244164
11025,91,43,134,244415,244415
11029,27,8,35,48935,48935
11036,507,96,603,105743,105743
11038,8,34,42,218049,218049
11047,2,16,18,38975,38975
11049,16,19,35,147957,147957
11050,52,14,66,47873,47873
11069,7,28,35,243142,243142
11071,3,5,8,241665,241665
11072,16,11,27,203136,203136
11094,14,12,26,152263,152263
11118,21,16,37,226799,226799
11124,15,5,20,221129,221129
11135,49,47,96,43276,43276
11167,2,6,8,197574,197574
11176,180,5,185,151445,151445
11193,58,47,105,242120,242120
11197,69,17,86,149799,149799
11208,10,24,34,162524,162524
11211,15,12,27,241623,241623
11223,1,4,5,45920,45920
11242,0,8,8,198320,198320
11253,11,16,27,202347,202347
11255,6,13,19,143670,143670
11256,46,63,109,57044,57044
11257,7,9,16,91334,91334
11264,17,20,37,157924,157924
11302,0,4,4,223997,223997
11315,4,4,8,125814,125814
11324,14,19,33,248233,248233
11329,75,23,98,246940,246940
11330,7,10,17,191923,191923
11336,64,24,88,100416,100416
11337,90,24,114,245882,245882
11339,175,9,184,253155,253155
11342,68,39,107,142108,142108
11366,11,8,19,246866,246866
11375,7,22,29,155606,155606
11387,7,6,13,257282,257282
11388,172,43,215,193676,193676
11393,27,5,32,125910,125910
11410,3,3,6,200010,200010
11444,385,0,385,234196,234196
11447,0,13,13,213476,213476
11474,0,5,5,107833,107833
11482,10,11,21,196621,196621
11506,1,2,3,130717,130717
11516,16,23,39,53771,53771
11521,15,20,35,118124,118124
11530,10,30,40,154011,154011
11542,39,48,87,108544,108544
11547,41,9,50,133477,133477
11569,132,17,149,142014,142014
11571,189,10,199,241971,241971
11587,61,25,86,256778,256778
11597,82,82,164,247202,247202
11619,47,8,55,220500,220500
11622,9,4,13,98811,98811
11656,29,31,60,147874,147874
11660,17,19,36,255145,255145
11668,99,15,114,212228,212228
11671,16,20,36,246715,246715
11677,333,51,384,118166,118166
11679,2,7,9,238226,238226
11692,37,54,91,115558,115558
11694,17,36,53,216624,216624
11744,19,18,37,73323,73323
11760,2,29,31,155509,155509
11768,9,5,14,243695,243695
11769,12,24,36,148578,148578
11819,23,11,34,215367,215367
11839,6,9,15,227420,227420
11844,57,5,62,158823,158823
11852,350,10,360,243584,243584
11856,1,11,12,130811,130811
11864,0,0,0,231248,231248
11876,154,73,227,69557,69557
11878,2,5,7,189092,189092
11884,92,89,181,230015,230015
11889,58,2,60,175268,175268
11892,1,6,7,140868,140868
11901,0,1,1,169410,169410
11905,46,157,203,108598,108598
11917,21,14,35,220547,220547
11921,333,23,356,244900,244900
11953,177,78,255,241746,241746
11960,63,15,78,208098,208098
11962,21,23,44,83286,83286
11971,4,3,7,160135,160135
11976,32,2,34,256790,256790
11978,25,9,34,71032,71032
11979,29,7,36,164740,164740
11981,213,33,246,131646,131646
11991,596,67,663,132728,132728
11992,4,4,8,73220,73220
12022,271,69,340,141903,141903
12026,5,5,10,202439,202439
12030,67,20,87,209273,209273
12038,6,17,23,133455,133455
12042,8,15,23,71238,71238
12045,8,12,20,137691,137691
12052,13,15,28,194558,194558
12058,12,41,53,244621,244621
12063,2,3,5,226714,226714
12069,3,5,8,216231,216231
12078,3,10,13,242760,242760
12106,1,3,4,208785,208785
12112,1,3,4,195091,195091
12122,0,8,8,132817,132817
12126,8,6,14,224403,224403
12128,18,25,43,243855,243855
12130,15,36,51,215792,215792
12132,1,3,4,142756,142756
12159,4,13,17,141354,141354
12176,1,1,2,220303,220303
12183,45,8,53,175986,175986
12201,20,11,31,241731,241731
12250,13,25,38,232554,232554
12273,9,11,20,223761,223761
12274,5,8,13,234605,234605
12281,551,5,556,152654,152654
12283,4,4,8,242924,242924
12295,17,6,23,201979,201979
12296,6,7,13,218112,218112
12304,9,16,25,146642,146642
12323,5,12,17,230914,230914
12327,13,31,44,202721,202721
12338,31,9,40,188669,188669
12340,6,12,18,153080,153080
12345,2,4,6,225287,225287
12352,36,28,64,223569,223569
12375,107,19,126,234046,234046
12383,3,14,17,155492,155492
12384,1,0,1,203553,203553
12396,1,10,11,232133,232133
12400,6,22,28,235073,235073
12406,6,6,12,245470,245470
12424,5,13,18,194931,194931
12425,100,3,103,222759,222759
12427,108,5,113,193651,193651
12462,70,50,120,123145,123145
12468,9,6,15,150942,150942
12471,127,0,127,189619,189619
12477,25,42,67,108595,108595
12481,6,3,9,241823,241823
12492,11,11,22,193802,193802
12503,1,6,7,234004,234004
12505,15,5,20,197614,197614
12510,329,0,329,20609,20609
12517,7,14,21,237693,237693
12539,77,66,143,231235,231235
12542,9,3,12,221291,221291
12554,0,2,2,152726,152726
12576,11,4,15,224403,224403
12580,0,1,1,66082,66082
12604,73,3,76,233966,233966
12608,3,2,5,249853,249853
12619,9,16,25,133135,133135
12631,8,23,31,247687,247687
12641,17,3,20,68368,68368
12644,11,6,17,241327,241327
12651,96,98,194,137132,137132
12674,0,0,0,214626,214626
12692,1,15,16,83490,83490
12699,48,95,143,239625,239625
12700,19,15,34,159126,159126
12715,78,23,101,167474,167474
12726,15,16,31,236714,236714
12745,41,19,60,149669,149669
12751,486,106,592,57592,57592
12768,1,21,22,233959,233959
12792,2,7,9,77935,77935
12806,94,65,159,138500,138500
12824,72,65,137,172829,172829
12843,13,44,57,73951,73951
12873,2,7,9,197364,197364
12879,38,48,86,83269,83269
12891,103,4,107,80053,80053
12894,41,35,76,192057,192057
12928,72,47,119,255829,255829
12937,120,11,131,212137,212137
12940,2,6,8,205739,205739
12959,9,22,31,149183,149183
12966,83,52,135,251272,251272
12985,31,9,40,193774,193774
13004,14,19,33,202663,202663
13012,8,25,33,210836,210836
13013,6,3,9,58438,58438
13019,1,6,7,254246,254246
13038,0,0,0,178793,178793
13074,135,52,187,202187,202187
13084,10,9,19,163728,163728
13109,48,35,83,224225,224225
13115,248,294,542,222180,222180
13116,41,48,89,136205,136205
13123,251,100,351,27021,27021
13131,71,24,95,124167,124167
13133,89,6,95,192171,192171
13134,435,45,480,229347,229347
13139,87,31,118,159395,159395
13149,11,40,51,151759,151759
13150,94,28,122,248512,248512
13153,38,112,150,149259,149259
13163,128,149,277,131711,131711
13179,7,2,9,165116,165116
13209,0,3,3,255411,255411
13219,22,6,28,190649,190649
13235,52,49,101,160764,160764
13239,14,9,23,135134,135134
13244,9,17,26,145939,145939
13254,0,3,3,101199,101199
13272,38,45,83,203622,203622
13315,4,14,18,125291,125291
13320,7,28,35,190460,190460
13337,6,8,14,246217,246217
13338,1,7,8,258441,258441
13348,4,8,12,247843,247843
13354,8,12,20,153457,153457
13364,2,11,13,207898,207898
13371,2,1,3,236519,236519
13380,7,13,20,238802,238802
13383,89,21,110,102619,102619
13384,22,7,29,121804,121804
13394,2,3,5,122111,122111
13405,0,1,1,85694,85694
13407,0,7,7,179148,179148
13416,10,35,45,242181,242181
13456,30,23,53,234548,234548
13468,13,4,17,125110,125110
13482,22,1,23,213799,213799
13488,1,1,2,159367,159367
13500,0,17,17,183750,183750
13502,55,27,82,151093,151093
13505,92,49,141,151103,151103
13506,109,46,155,151997,151997
13508,46,35,81,150785,150785
13509,53,27,80,151766,151766
13510,52,41,93,150792,150792
13511,52,105,157,151000,151000
13512,3,3,6,163893,163893
13516,248,84,332,149028,149028
13537,6,7,13,65230,65230
13539,9,7,16,222971,222971
13552,16,27,43,236912,236912
13561,6,45,51,242532,242532
13566,7,55,62,226766,226766
13567,4,10,14,100052,100052
13577,2,9,11,122722,122722
13578,3,12,15,74464,74464
13596,5,15,20,226452,226452
13598,3,4,7,181680,181680
13606,5,9,14,183978,183978
13609,37,32,69,109195,109195
13611,24,15,39,227051,227051
13625,3,15,18,172214,172214
13627,29,1,30,97806,97806
13649,1,7,8,192878,192878
13653,20,11,31,237826,237826
13654,42,15,57,198727,198727
13698,3,3,6,238757,238757
13700,13,12,25,207485,207485
13703,1,4,5,256054,256054
13705,9,9,18,223138,223138
13716,11,62,73,234175,234175
13720,6,5,11,159865,159865
13721,14,1,15,258131,258131
13722,28,29,57,245039,245039
13732,5,46,51,247920,247920
13735,7,12,19,236589,236589
13754,19,32,51,162496,162496
13756,47,5,52,228986,228986
13764,6,6,12,225093,225093
13765,116,15,131,132869,132869
13766,86,52,138,147278,147278
13769,2,0,2,149594,149594
13773,56,61,117,111999,111999
13778,57,50,107,116837,116837
13784,61,69,130,241665,241665
13790,82,46,128,29797,29797
13798,422,107,529,153745,153745
13807,3,2,5,239922,239922
13808,535,89,624,32392,32392
13811,494,159,653,112841,112841
13815,1,4,5,74640,74640
13816,10,26,36,233026,233026
13820,169,121,290,137111,137111
13822,9,6,15,219016,219016
13852,2,6,8,168373,168373
13856,0,3,3,203278,203278
13865,2,5,7,143913,143913
13871,54,7,61,245868,245868
13874,22,39,61,140935,140935
13875,5,12,17,226283,226283
13876,1,8,9,251256,251256
13879,86,43,129,133725,133725
13881,8,21,29,136739,136739
13893,4,3,7,223702,223702
13898,1,13,14,142700,142700
13900,69,15,84,216282,216282
13902,81,4,85,230819,230819
13912,6,41,47,239306,239306
13936,3,2,5,181588,181588
13937,7,7,14,148091,148091
13938,11,10,21,233558,233558
13968,5,32,37,59389,59389
13977,3,4,7,246978,246978
13994,6,6,12,209196,209196
14000,2,6,8,194364,194364
14002,20,32,52,238272,238272
14017,4,4,8,214151,214151
14040,8,6,14,196276,196276
14044,8,5,13,147949,147949
14054,15,5,20,55271,55271
14064,299,45,344,146242,146242
14075,933,26,959,248078,248078
14099,0,2,2,234226,234226
14108,0,2,2,123217,123217
14111,1,21,22,197406,197406
14123,17,2,19,99221,99221
14128,3,6,9,202229,202229
14130,12,19,31,165160,165160
14133,4,7,11,115518,115518
14136,12,12,24,224114,224114
14143,31,9,40,239388,239388
14153,14,22,36,181459,181459
14162,21,17,38,192066,192066
14164,22,23,45,43661,43661
14166,226,116,342,150253,150253
14167,20,12,32,154678,154678
14168,4,10,14,218847,218847
14170,20,24,44,73143,73143
14173,12,7,19,154248,154248
14185,27,9,36,192527,192527
14188,17,2,19,222363,222363
14193,4,2,6,138318,138318
14219,7,5,12,145868,145868
14233,3,3,6,230435,230435
14234,5,3,8,236793,236793
14241,13,8,21,138430,138430
14277,15,3,18,230475,230475
14280,4,6,10,188190,188190
14289,3,3,6,153658,153658
14294,2,1,3,99982,99982
14295,2,3,5,221196,221196
14296,1,6,7,202543,202543
14299,7,5,12,155702,155702
14308,10,4,14,246508,246508
14331,19,9,28,230816,230816
14333,6,10,16,73188,73188
14342,9,12,21,216830,216830
14368,3,2,5,57675,57675
14375,4,9,13,76341,76341
14392,13,31,44,169505,169505
14403,6,15,21,192957,192957
14404,3,10,13,205006,205006
14415,8,0,8,148983,148983
14436,0,3,3,167739,167739
14442,63,44,107,221090,221090
14444,8,1,9,168635,168635
14451,5,8,13,217097,217097
14460,1,5,6,242596,242596
14473,19,40,59,158112,158112
14486,22,49,71,203764,203764
14487,6,20,26,214479,214479
14489,16,16,32,106039,106039
14511,0,4,4,142039,142039
14517,9,16,25,55674,55674
14525,49,8,57,230462,230462
14543,49,11,60,149621,149621
14544,17,9,26,73431,73431
14553,17,2,19,193489,193489
14563,2,7,9,154237,154237
14565,151,21,172,202532,202532
14570,154,33,187,71306,71306
14577,638,18,656,208504,208504
14585,5,4,9,146672,146672
14586,8,10,18,139854,139854
14588,77,95,172,146526,146526
14589,361,41,402,148430,148430
14604,291,28,319,191952,191952
14608,27,34,61,244097,244097
14609,262,13,275,146229,146229
14611,331,96,427,121452,121452
14615,952,71,1023,147097,147097
14621,538,12,550,196908,196908
14628,20,28,48,120911,120911
14636,9,17,26,203940,203940
14644,11,17,28,246054,246054
14656,12,24,36,204788,204788
14674,75,73,148,223134,223134
14683,46,27,73,221161,221161
14699,4,6,10,156283,156283
14700,1,1,2,247475,247475
14721,120,44,164,124950,124950
14726,8,8,16,235981,235981
14742,11,6,17,209603,209603
14748,1,5,6,205303,205303
14755,9,7,16,244523,244523
14779,0,3,3,210025,210025
14797,36,43,79,133263,133263
14808,16,80,96,225290,225290
14813,225,6,231,251468,251468
14825,19,24,43,32436,32436
14838,16,22,38,252474,252474
14844,41,53,94,120441,120441
14847,0,5,5,191443,191443
14861,2,13,15,138413,138413
14899,2,4,6,155992,155992
14907,224,12,236,115478,115478
14910,0,12,12,149158,149158
14913,66,39,105,229648,229648
14917,77,1,78,179234,179234
14926,62,0,62,182201,182201
14945,52,49,101,177638,177638
14947,24,23,47,129515,129515
14948,0,4,4,220675,220675
14957,211,159,370,132457,132457
14960,16,16,32,164160,164160
14964,53,17,70,189957,189957
14966,2,1,3,83132,83132
14982,3,2,5,223415,223415
15009,1,3,4,193640,193640
15013,5,10,15,142052,142052
15016,7,8,15,134191,134191
15100,0,3,3,222016,222016
15120,23,13,36,219422,219422
15148,69,7,76,228779,228779
15169,13,19,32,130473,130473
15176,8,6,14,214418,214418
15179,2,1,3,252998,252998
15184,125,54,179,140853,140853
15188,144,52,196,154849,154849
15191,5,8,13,217223,217223
15196,418,61,479,154512,154512
15210,288,112,400,193116,193116
15214,108,83,191,251016,251016
15219,150,111,261,249923,249923
15221,1,0,1,168274,168274
15231,6,17,23,210640,210640
15243,10,22,32,229383,229383
15277,2,2,4,107877,107877
15294,17,28,45,101388,101388
15295,124,145,269,218741,218741
15302,1,7,8,222877,222877
15304,2,3,5,197481,197481
15318,2,2,4,213789,213789
15319,11,3,14,177283,177283
15328,104,6,110,192545,192545
15330,1,1,2,223517,223517
15357,0,1,1,231377,231377
15359,159,91,250,191493,191493
15360,21,20,41,223436,223436
15370,2,3,5,177222,177222
15376,1,8,9,133433,133433
15393,9,11,20,222352,222352
15397,110,16,126,177840,177840
15410,0,2,2,167196,167196
15412,2,3,5,228618,228618
15414,10,5,15,227841,227841
15416,1,6,7,258265,258265
15429,4,12,16,191394,191394
15439,24,83,107,136800,136800
15457,13,0,13,214621,214621
15458,149,16,165,129914,129914
15459,7,0,7,221102,221102
15460,1,1,2,211965,211965
15469,3,6,9,179870,179870
15472,5,5,10,179806,179806
15483,10,12,22,163588,163588
15489,265,20,285,157948,157948
15508,21,21,42,16734,16734
15513,117,16,133,147440,147440
15515,1,8,9,202575,202575
15518,72,17,89,214767,214767
15520,94,84,178,241458,241458
15555,1,6,7,136509,136509
15563,0,2,2,242546,242546
15595,0,13,13,185375,185375
15596,23,11,34,131741,131741
15599,1,4,5,219577,219577
15601,8,8,16,235932,235932
15615,14,19,33,237668,237668
15669,6,3,9,195916,195916
15687,31,35,66,129402,129402
15688,7,8,15,133900,133900
15691,15,6,21,226259,226259
15692,3,3,6,196033,196033
15694,7,7,14,133022,133022
15717,10,11,21,68953,68953
15722,2,7,9,166884,166884
15724,121,102,223,235266,235266
15740,2,5,7,197057,197057
15741,33,39,72,153844,153844
15752,3,7,10,197250,197250
15766,1,4,5,250217,250217
15783,45,35,80,192635,192635
15794,68,69,137,146734,146734
15795,2,2,4,219377,219377
15799,24,23,47,223589,223589
15801,66,66,132,207577,207577
15814,8,12,20,141656,141656
15845,3,4,7,233834,233834
15871,7,21,28,155199,155199
15885,106,3,109,67416,67416
15898,4,8,12,259048,259048
15911,2,1,3,85704,85704
15934,18,8,26,131301,131301
15951,5,9,14,231739,231739
15975,21,20,41,162662,162662
15976,6,4,10,98692,98692
15996,1,14,15,244058,244058
16016,22,22,44,57043,57043
16022,37,1,38,64999,64999
16025,8,19,27,151221,151221
16033,2,6,8,191474,191474
16038,10,7,17,136948,136948
